Date,ADAUSDT_daily_alpha_forecast,ADAUSDT_daily_one_perc_change,ADAUSDT_daily_block_value,ADAUSDT_daily_price_volatility,ADAUSDT_daily_cash_vol_daily,ADAUSDT_daily_std_dev,ADAUSDT_daily_icv,ADAUSDT_daily_ivv,ADAUSDT_daily_vol_scalar,ADAUSDT_daily_alpha_subsystem_position,ADAUSDT_daily_alpha_trades_needed,ADAUSDT_daily_alpha_target_pos,ADAUSDT_daily_execution_price,ADAUSDT_daily_daily_instrument_pnls,ADAUSDT_daily_daily_current_pnls,ADAUSDT_daily_alpha_current_pos,AVAXUSDT_daily_alpha_forecast,AVAXUSDT_daily_one_perc_change,AVAXUSDT_daily_block_value,AVAXUSDT_daily_price_volatility,AVAXUSDT_daily_cash_vol_daily,AVAXUSDT_daily_std_dev,AVAXUSDT_daily_icv,AVAXUSDT_daily_ivv,AVAXUSDT_daily_vol_scalar,AVAXUSDT_daily_alpha_subsystem_position,AVAXUSDT_daily_alpha_trades_needed,AVAXUSDT_daily_alpha_target_pos,AVAXUSDT_daily_execution_price,AVAXUSDT_daily_daily_instrument_pnls,AVAXUSDT_daily_daily_current_pnls,AVAXUSDT_daily_alpha_current_pos,AUM,NAV
2021-12-05,-11.591726560850864,0.013779999999999999,0.013779999999999999,72.57,177156.47680284246,1.0,1.0000145999999999,1.0000145999999999,184757.31476329695,-214165.6272853193,-19096.0,-116977.0,1.36422,-263.1428799999982,4111.002000000004,-97881.0,3.527036978873827,0.8634999999999999,0.8634999999999999,1.16,177156.47680284246,1.0,1.0016599999999998,1.0016599999999998,184453.81888075048,65057.54400869022,-49455.0,35534.0,85.48649999999999,-42704.392500000096,-569426.3000000003,84989.0,14172518.144227397,14172518.144227397
2021-12-06,-13.35378115080459,0.014199999999999999,0.014199999999999999,70.42,179706.57473659248,1.0,0.999964,0.999964,177162.85466561042,-236579.39892563614,-12242.0,-129219.0,1.4058,-173.83639999999988,-4913.034000000004,-116977.0,0.7696049808041168,0.9297,0.9297,1.08,179706.57473659248,1.0,1.004076,1.004076,176437.31829347825,13578.703895838218,-28117.0,7417.0,92.0403,-26140.37489999991,235235.08000000016,35534.0,14376525.978927396,14376525.978927396
2021-12-07,-12.825372851830748,0.013779999999999999,0.013779999999999999,72.57,179377.76998109245,1.0,1.0000145999999999,1.0000145999999999,179703.95105890703,-230477.01752776274,3333.0,-125886.0,1.3917799999999998,-45.92873999999968,5427.198000000005,-129219.0,1.4960915599948124,0.8956999999999999,0.8956999999999999,1.12,179377.76998109245,1.0,1.003184,1.003184,179136.20505968243,26800.41644792909,7221.0,14638.0,90.4657,-6467.849700000036,-25217.800000000043,7417.0,14350221.598487396,14350221.598487396
2021-12-08,-13.242810513838126,0.01396,0.01396,71.63,179966.36254459247,1.0,0.9999547999999999,0.9999547999999999,179385.87822278813,-237557.31941628247,-3867.0,-129753.0,1.38204,-53.98331999999989,-2265.948000000002,-125886.0,1.098540794220086,0.9319,0.9319,1.07,179966.36254459247,1.0,0.997133,0.997133,179893.52471645453,19762.03755170646,-3844.0,10794.0,92.2581,-3582.2235999999957,52989.56000000006,14638.0,14397309.003567396,14397309.003567396
2021-12-09,-12.761493007841096,0.012889999999999999,0.012889999999999999,77.58,179002.65277859246,1.0,1.0000061999999998,1.0000061999999998,179965.24676006258,-229662.52381829364,4312.0,-125441.0,1.30189,-55.58168000000029,13883.570999999998,-129753.0,1.9891314261492792,0.8545999999999999,0.8545999999999999,1.17,179002.65277859246,1.0,0.9998819999999998,0.9998819999999998,179987.60108152012,35801.899362847165,8761.0,19555.0,86.3146,-7487.150600000043,-83437.62000000004,10794.0,14320212.222287396,14320212.222287396
2021-12-10,-14.921791981027733,0.012110000000000001,0.012110000000000001,82.58,177805.72273934248,1.0,1.0000438,1.0000438,178994.81280579156,-267092.33623710205,-20444.0,-145885.0,1.19889,-247.57684000000134,9784.397999999981,-125441.0,0.6739287176690615,0.8061,0.8061,1.24,177805.72273934248,1.0,0.999564,0.999564,179080.73197773474,12068.764806099167,-12963.0,6592.0,79.8039,-10449.474300000009,-94841.74999999988,19555.0,14224457.819147397,14224457.819147397
2021-12-11,-18.861308729945048,0.013540000000000002,0.013540000000000002,73.86,177874.68995609248,1.0,1.0000644,1.0000644,177794.27278817492,-335343.26694738347,-37279.0,-183164.0,1.34046,-504.757660000004,-20861.555000000004,-145885.0,-0.7844489257915627,0.8654999999999999,0.8654999999999999,1.16,177874.68995609248,1.0,1.0039799999999999,1.0039799999999999,177100.86131132345,-13892.65804124282,-14180.0,-7588.0,85.6845,-12272.78999999996,39156.47999999998,6592.0,14229975.196487397,14229975.196487397
2021-12-12,-15.255055498540436,0.013460000000000001,0.013460000000000001,74.29,177623.34735984248,1.0,0.9999434000000001,0.9999434000000001,177884.75823340847,-271364.1859195094,34945.0,-148219.0,1.3594600000000001,-470.35970000000094,1465.3120000000013,-183164.0,0.4015338617679835,0.88,0.88,1.14,177623.34735984248,1.0,1.0031999999999999,1.0031999999999999,177307.30657505232,7119.488752876054,11477.0,3889.0,88.88,-10099.759999999947,-11002.600000000022,-7588.0,14209867.788787397,14209867.788787397
2021-12-13,-14.283321235534205,0.012230000000000001,0.012230000000000001,81.77,177326.78292909247,1.0,1.0000471,1.0000471,177614.98169420467,-253693.18397818523,9652.0,-138567.0,1.23523,-118.04395999999964,18230.936999999998,-148219.0,1.3228785558415872,0.7905,0.7905,1.27,177326.78292909247,1.0,1.003935,1.003935,176927.13906761142,23405.311821894546,8895.0,12784.0,79.84049999999999,-7031.49749999995,-34806.55000000001,3889.0,14186142.634327397,14186142.634327397
2021-12-14,-15.71995730554713,0.012660000000000001,0.012660000000000001,78.99,178377.89498434248,1.0,1.0000134,1.0000134,177324.4067820416,-278753.21038451657,-13688.0,-152255.0,1.25334,-173.29008000000158,-5958.38099999999,-138567.0,-0.2898918437466773,0.8717,0.8717,1.15,178377.89498434248,1.0,1.0024549999999999,1.0024549999999999,176892.51181259257,-5127.969639433335,-15585.0,-2801.0,86.2983,-13585.444500000065,103806.08000000006,12784.0,14270231.598747397,14270231.598747397
2021-12-15,-15.231615027947848,0.01311,0.01311,76.28,177591.70454209248,1.0,1.0000308,1.0000308,178372.40111438817,-271689.97453850566,3858.0,-148397.0,1.32411,-50.578379999999825,-6851.474999999989,-152255.0,1.3969192865942457,1.0124,1.0124,0.99,177591.70454209248,1.0,1.002276,1.002276,177972.82882593467,24861.367707668447,16380.0,13579.0,102.2524,-16583.111999999994,-39410.06999999998,-2801.0,14207336.363367397,14207336.363367397
2021-12-16,-13.835126826281147,0.0124,0.0124,80.65,176721.50998584248,1.0,1.00006,1.00006,177581.04967911175,-245685.6344254644,14204.0,-134193.0,1.2524,-176.12959999999953,10536.186999999993,-148397.0,5.485633818858682,0.9821,0.9821,1.02,176721.50998584248,1.0,1.001742,1.001742,177282.87776901887,97250.89497943199,39539.0,53118.0,99.1921,-38831.251900000105,-41144.37000000002,13579.0,14137720.798867397,14137720.798867397
2021-12-17,-14.52533268290955,0.01218,0.01218,82.1,185032.1777260925,1.0,0.9999779999999999,0.9999779999999999,176725.39794459727,-256699.51986648547,-6016.0,-140209.0,1.20582,-73.27488000000048,2952.246000000003,-134193.0,6.169969665734242,1.1081,1.1081,0.9,185032.1777260925,1.0,0.9972900000000001,0.9972900000000001,177201.72666510488,109332.92782394277,6599.0,59717.0,111.91810000000001,-7312.351900000049,669286.8000000004,53118.0,14802574.218087398,14802574.218087398
2021-12-18,-15.115702712854295,0.01242,0.01242,80.52,188320.2653490925,1.0,1.0000584,1.0000584,185021.3724779398,-279672.806190082,-12548.0,-152757.0,1.22958,-155.84616000000122,-3365.016000000003,-140209.0,9.07141645982522,1.159,1.159,0.86,188320.2653490925,1.0,0.99674,0.99674,185637.35550503893,168399.3762286836,32262.0,91979.0,117.05900000000001,-37391.65800000019,303959.5300000002,59717.0,15065621.227927398,15065621.227927398
2021-12-19,-14.574634584093364,0.012430000000000002,0.012430000000000002,80.45,178480.61500746748,1.0,0.9999935000000002,0.9999935000000002,188321.4894387738,-274471.6892902326,2841.0,-149916.0,1.25543,-35.31362999999983,-152.7570000000171,-152757.0,11.16219952335752,1.0761,1.0761,0.93,178480.61500746748,1.0,1.0007730000000001,1.0007730000000001,188174.8062238814,210044.47323401025,22747.0,114726.0,108.6861,-24478.046699999926,-762505.9100000006,91979.0,14278449.200597398,14278449.200597398
2021-12-20,-14.182649426643554,0.01237,0.01237,80.84,186722.40137021747,1.0,0.9999908000000001,0.9999908000000001,178482.25704423228,-253135.1280534428,11654.0,-138262.0,1.24937,-144.1599799999999,899.4960000000008,-149916.0,9.69372551777772,1.1355,1.1355,0.88,186722.40137021747,1.0,0.99924,0.99924,178616.36344368468,173145.80002067058,-20154.0,94572.0,112.41449999999999,-22884.86700000015,681472.4399999997,114726.0,14937792.109617397,14937792.109617397
2021-12-21,-14.009580608690609,0.0128,0.0128,78.12,197925.65256521746,1.0,0.9999360000000002,0.9999360000000002,186734.35236876903,-261606.99619219062,-4627.0,-142889.0,1.2672,-59.225599999999645,-5945.26599999999,-138262.0,10.37950677067382,1.2324,1.2324,0.81,197925.65256521746,1.0,0.998244,0.998244,187050.8626850925,194149.56957002968,11472.0,106044.0,124.4724,-14138.092799999982,916402.6799999998,94572.0,15834052.205217397,15834052.205217397
2021-12-22,-12.655787953011668,0.01327,0.01327,75.36,188753.98506459247,1.0,1.0000272000000001,1.0000272000000001,197920.269133897,-250483.69577616005,6075.0,-136814.0,1.34027,-80.6152500000007,-6715.78299999999,-142889.0,12.417255838371764,1.1669,1.1669,0.86,188753.98506459247,1.0,1.003534,1.003534,197228.64652838616,244903.8562598764,27722.0,133766.0,117.8569,-32348.801799999954,-694588.1999999997,106044.0,15100318.805167397,15100318.805167397
2021-12-23,-10.823601920634696,0.014750000000000001,0.014750000000000001,67.8,196133.2556739675,1.0,1.00005,1.00005,188744.5478372006,-204289.58504800516,25231.0,-111583.0,1.4897500000000001,-372.15725000000106,-20248.47200000002,-136814.0,11.39890391976036,1.2140000000000002,1.2140000000000002,0.82,196133.2556739675,1.0,0.9954800000000001,0.9954800000000001,189611.0269062085,216135.78778309672,-15713.0,118053.0,120.186,-19075.58199999998,630037.860000001,133766.0,15690660.453917399,15690660.453917399
2021-12-24,-6.176032719100535,0.01392,0.01392,71.84,186569.0902224675,1.0,1.0000128000000001,1.0000128000000001,196130.7452004289,-121130.9899579419,45421.0,-66162.0,1.4059199999999998,-632.2603199999969,9261.389000000021,-111583.0,11.924259883777506,1.1494,1.1494,0.87,186569.0902224675,1.0,0.9999779999999999,0.9999779999999999,196137.57070052292,233879.53660058198,9692.0,127745.0,116.0894,-11139.9848,-762622.3800000009,118053.0,14925527.217797399,14925527.217797399
2021-12-25,-6.620581072972899,0.01452,0.01452,68.87,186302.6983187175,1.0,0.9999924000000001,0.9999924000000001,186570.50815832947,-123520.5175087972,-1305.0,-67467.0,1.4374799999999999,-18.948600000000116,-3969.7200000000034,-66162.0,10.300842969412152,1.1501000000000001,1.1501000000000001,0.87,186302.6983187175,1.0,1.0005870000000001,1.0005870000000001,186459.63841471804,192069.145544338,-22837.0,104908.0,113.85990000000001,-26264.833699999883,8942.150000000944,127745.0,14904215.8654974,14904215.8654974
2021-12-26,-5.4069125511873946,0.01455,0.01455,68.73,186210.86416121747,1.0,1.0000215000000001,1.0000215000000001,186298.6928968202,-100730.0740893623,12448.0,-55019.0,1.4695500000000001,-181.11840000000078,-202.40100000000768,-67467.0,9.631415676982812,1.1502,1.1502,0.87,186210.86416121747,1.0,1.0006739999999998,1.0006739999999998,186177.2148758912,179315.0146052656,-6966.0,97942.0,113.8698,-8012.293199999986,1049.0799999990459,104908.0,14896869.132897398,14896869.132897398
2021-12-27,-4.971071626309961,0.01516,0.01516,65.96,184679.62315971748,1.0,0.9999535999999999,0.9999535999999999,186219.5047462377,-92571.04963095153,4457.0,-50562.0,1.53116,-67.56812000000028,-3356.158999999997,-55019.0,9.259923641217725,1.1385,1.1385,0.88,184679.62315971748,1.0,1.00188,1.00188,185861.44464528433,172106.27852617478,-3938.0,94004.0,112.71149999999999,-4483.41300000003,-114592.14000000017,97942.0,14774369.852777397,14774369.852777397
2021-12-28,-3.428780359349812,0.013999999999999999,0.013999999999999999,71.43,176695.0851547175,1.0,1.00002,1.00002,184675.92964112468,-63321.320039815604,15976.0,-34586.0,1.414,-223.6640000000002,5865.1920000000055,-50562.0,8.714739043562586,1.0706,1.0706,0.93,176695.0851547175,1.0,0.995658,0.995658,185484.99902548612,161645.33630025722,-5714.0,88290.0,105.9894,-6117.408399999994,-638287.1599999992,94004.0,14135606.812377399,14135606.812377399
2021-12-29,-5.754165067700277,0.01332,0.01332,75.08,172034.9231037175,1.0,1.0000655999999999,1.0000655999999999,176683.49471746405,-101666.5993342438,-20944.0,-55530.0,1.31868,-278.97407999999996,2351.8479999999945,-34586.0,6.610334708781079,1.031,1.031,0.97,172034.9231037175,1.0,1.0000699999999998,1.0000699999999998,176682.71736450202,116793.18990363253,-24498.0,63792.0,102.06899999999999,-25257.438000000144,-349628.4000000007,88290.0,13762793.848297399,13762793.848297399
2021-12-30,-8.165533702018266,0.01359,0.01359,73.58,170702.4467713425,1.0,0.9999522,0.9999522,172043.14676613294,-140482.41131201334,-21201.0,-76731.0,1.34541,-288.1215899999998,-1499.3099999999952,-55530.0,4.820169129389854,1.0175,1.0175,0.98,170702.4467713425,1.0,0.9971500000000001,0.9971500000000001,172526.62398206638,83160.75069162076,-18370.0,45422.0,100.7325,-18691.47499999997,-86119.19999999963,63792.0,13656195.7417074,13656195.7417074
2021-12-31,-8.395523570265862,0.013080000000000001,0.013080000000000001,76.45,174981.2493560925,1.0,0.9999660000000001,0.9999660000000001,170708.25085187145,-143318.5143665744,-1549.0,-78280.0,1.29492,-20.26091999999997,3913.280999999995,-76731.0,3.83335106919961,1.0943,1.0943,0.91,174981.2493560925,1.0,0.9958130000000001,0.9958130000000001,171420.1830778896,65711.37420840209,-9531.0,35891.0,108.3357,-10429.773300000039,348840.9600000003,45422.0,13998499.9484874,13998499.9484874
2022-01-01,-9.648052913143614,0.0138,0.0138,72.46,176773.8214148425,1.0,0.999948,0.999948,174990.34885423293,-168831.61450350992,-13936.0,-92216.0,1.3661999999999999,-192.31680000000048,-5636.159999999988,-78280.0,5.562829320403172,1.1413,1.1413,0.88,176773.8214148425,1.0,1.004344,1.004344,174224.41848220583,96918.0703463007,17045.0,52936.0,115.2713,-19453.45850000002,168687.6999999996,35891.0,14141905.713187398,14141905.713187398
2022-01-02,-8.17854139753041,0.013770000000000001,0.013770000000000001,72.62,175776.9735462175,1.0,0.9999774000000001,0.9999774000000001,176777.8165934975,-144578.46911749576,13247.0,-78969.0,1.39077,-182.4111900000008,276.64799999999,-92216.0,7.423037976856337,1.1303,1.1303,0.88,175776.9735462175,1.0,0.9946640000000001,0.9946640000000001,177722.14679011452,131923.82449514564,19121.0,72057.0,114.1603,-21612.466300000102,-58229.5999999997,52936.0,14062157.883697398,14062157.883697398
2022-01-03,-7.731219620295571,0.01319,0.01319,75.82,171360.70745834248,1.0,1.0000658,1.0000658,175765.4081823591,-135888.09723087144,4747.0,-74222.0,1.33219,-62.61293000000017,4580.202000000004,-78969.0,7.780838190475827,1.0811,1.0811,0.92,171360.70745834248,1.0,0.994612,0.994612,176729.1904242232,137510.1234224671,3051.0,75108.0,109.1911,-3298.4361000000195,-354520.4400000001,72057.0,13708856.596667398,13708856.596667398
2022-01-04,-8.936348267246563,0.01309,0.01309,76.39,166690.1996863425,1.0,0.9999450999999999,0.9999450999999999,171370.1156776932,-153142.30362941968,-9424.0,-83646.0,1.29591,-123.36016000000043,742.2200000000007,-74222.0,6.46332140407165,1.0333,1.0333,0.97,166690.1996863425,1.0,1.002301,1.002301,170967.31167418018,110501.66849403176,-14752.0,60356.0,102.2967,-15243.241599999956,-359016.2400000001,75108.0,13335215.974907398,13335215.974907398
2022-01-05,-9.591282642724108,0.0123,0.0123,81.3,162090.0263963425,1.0,0.9999899999999999,0.9999899999999999,166691.86660500857,-159878.88068519012,-3680.0,-87326.0,1.2177,-45.26399999999992,6608.033999999997,-83646.0,4.629993066900968,0.9742000000000001,0.9742000000000001,1.03,162090.0263963425,1.0,1.0034260000000002,1.0034260000000002,166121.0689042764,76913.93972929778,-18346.0,42010.0,96.4458,-17872.67319999993,-356703.9599999998,60356.0,12967202.111707399,12967202.111707399
2022-01-06,-11.593812933186806,0.0128,0.0128,78.12,160568.33166259248,1.0,0.9999360000000002,0.9999360000000002,162100.40082199508,-187936.17235248117,-15324.0,-102650.0,1.2672,-196.1471999999988,-4366.300000000004,-87326.0,2.3512913300861458,0.9511000000000001,0.9511000000000001,1.05,160568.33166259248,1.0,0.9986550000000001,0.9986550000000001,162308.33110167424,38163.41717201182,-21165.0,20845.0,94.1589,-20130.031499999932,-97043.1000000001,42010.0,12845466.533007398,12845466.533007398
2022-01-07,-10.855855791892411,0.0121,0.0121,82.64,158340.4779175925,1.0,0.9999439999999999,0.9999439999999999,160577.32399273608,-174320.42727131283,7436.0,-95214.0,1.2221,-89.9756,7185.500000000006,-102650.0,0.9479526117808348,0.8674,0.8674,1.15,158340.4779175925,1.0,0.9975099999999999,0.9975099999999999,160969.14483322724,15259.112126078524,-12510.0,8335.0,85.87259999999999,-10851.174000000045,-174472.65000000008,20845.0,12667238.233407399,12667238.233407399
2022-01-08,-12.1571963434126,0.011810000000000001,0.011810000000000001,84.67,157844.09848346747,1.0,0.9999527000000001,0.9999527000000001,158347.96777646831,-192506.7334838897,-9933.0,-105147.0,1.16919,-117.30873000000098,2761.205999999992,-95214.0,-1.6084270845978017,0.8390000000000001,0.8390000000000001,1.19,157844.09848346747,1.0,0.99841,0.99841,158592.6402155352,-25508.469794054137,-22268.0,-13933.0,83.061,-18682.85199999997,-23671.39999999991,8335.0,12627527.878677398,12627527.878677398
2022-01-09,-13.275498530677469,0.0117,0.0117,85.47,156660.9108559675,1.0,0.999999,0.999999,157844.2563277238,-209546.1192954575,-9307.0,-114454.0,1.1582999999999999,-108.8919000000004,1156.6170000000127,-105147.0,-4.221071111552154,0.8933,0.8933,1.12,156660.9108559675,1.0,1.000496,1.000496,157765.8466235422,-66594.0857572202,-22441.0,-36374.0,88.4367,-20046.54529999992,-75656.1899999999,-13933.0,12532872.868477399,12532872.868477399
2022-01-10,-13.814389058950642,0.01123,0.01123,89.05,158947.8067700925,1.0,1.0000315,1.0000315,156655.97619271744,-216410.66035359082,-3749.0,-118203.0,1.11177,-42.10127000000028,5379.3379999999925,-114454.0,-4.707450725802828,0.8436,0.8436,1.19,158947.8067700925,1.0,1.003884,1.003884,156054.79403593193,-73462.02534494587,-3751.0,-40125.0,83.5164,-3164.3435999999815,180778.77999999997,-36374.0,12715824.541607399,12715824.541607399
2022-01-11,-14.985349820517191,0.01187,0.01187,84.25,156153.40002596748,1.0,1.0000475,1.0000475,158940.25710787988,-238177.53533245242,-11889.0,-130092.0,1.17513,-141.12243000000055,-7564.992000000007,-118203.0,-5.410631549725885,0.8959,0.8959,1.12,156153.40002596748,1.0,1.003408,1.003408,158407.95246808126,-85708.70653512787,-6689.0,-46814.0,88.6941,-5992.675099999983,-209853.75000000015,-40125.0,12492272.002077399,12492272.002077399
2022-01-12,-13.181749384584164,0.013120000000000001,0.013120000000000001,76.22,152060.3958934675,1.0,1.0000064000000002,1.0000064000000002,156152.4006506033,-205836.18111774296,17665.0,-112427.0,1.32512,-231.76480000000035,-16261.5,-130092.0,-3.808720812365676,0.9594,0.9594,1.04,152060.3958934675,1.0,0.9977760000000001,0.9977760000000001,156501.45927138702,-59607.0365092531,14257.0,-32557.0,96.8994,-13678.165800000032,-297268.89999999973,-46814.0,12164831.6714774,12164831.6714774
2022-01-13,-8.490363473446155,0.01233,0.01233,81.1,154462.1901729675,1.0,0.9999629999999999,0.9999629999999999,152066.02233629394,-129109.58015963172,41908.0,-70519.0,1.24533,-516.725639999998,8881.732999999995,-112427.0,-1.1034437524726313,0.8965000000000001,0.8965000000000001,1.12,154462.1901729675,1.0,1.00408,1.00408,151442.51045082812,-16710.829201573746,23430.0,-9127.0,90.54650000000001,-21004.995000000075,204783.52999999974,-32557.0,12356975.2138374,12356975.2138374
2022-01-14,-8.93428372425616,0.012920000000000001,0.012920000000000001,77.4,154251.7349189675,1.0,1.0000080000000002,1.0000080000000002,154460.95448533157,-137999.79916913694,-4856.0,-75375.0,1.27908,-62.739520000000205,-4160.620999999996,-70519.0,-1.856322452362782,0.9039,0.9039,1.11,154251.7349189675,1.0,1.0033290000000001,1.0033290000000001,153949.6916494664,-28578.026914323156,-6482.0,-15609.0,89.4861,-5859.079800000047,-6753.979999999953,-9127.0,12340138.7935174,12340138.7935174
2022-01-15,-7.457744908830624,0.01291,0.01291,77.46,153741.4994248425,1.0,1.0000086,1.0000086,154250.40836545557,-115036.0197672521,12543.0,-62832.0,1.30391,-161.9301299999997,75.37500000000844,-75375.0,-1.821346459958692,0.9298000000000001,0.9298000000000001,1.08,153741.4994248425,1.0,1.0041840000000002,1.0041840000000002,153609.0347177086,-27977.527160077036,328.0,-15281.0,93.9098,-304.97440000000006,-40427.310000000056,-15609.0,12299319.9539874,12299319.9539874
2022-01-16,-6.951258337452886,0.0141,0.0141,70.92,153699.8654723425,1.0,0.999972,0.999972,153745.8043073631,-106872.68040399576,4458.0,-58374.0,1.4241,-62.857800000000005,-7477.008,-62832.0,-0.8998518679905495,0.9224,0.9224,1.08,153699.8654723425,1.0,0.9961920000000001,0.9961920000000001,154329.18496117464,-13887.340537277201,7696.0,-7585.0,93.16239999999999,-7098.79039999997,11307.940000000139,-15281.0,12295989.2377874,12295989.2377874
2022-01-17,-3.5923144330208743,0.01603,0.01603,62.38,154066.2038204675,1.0,0.9999513999999999,0.9999513999999999,153707.33564885505,-55216.50803125659,28215.0,-30159.0,1.61903,-452.28644999999966,-11266.182000000004,-58374.0,-0.7330254456291277,0.8667,0.8667,1.15,154066.2038204675,1.0,0.996705,0.996705,154207.9807689763,-11303.837382274682,1411.0,-6174.0,87.5367,-1222.913699999992,42248.449999999946,-7585.0,12325296.305637399,12325296.305637399
2022-01-18,1.1010790236235362,0.01458,0.01458,68.59,154022.4572339675,1.0,1.0000422,1.0000422,154059.70250102194,16963.19068095577,39424.0,9265.0,1.47258,-574.8019200000015,4373.055,-30159.0,-2.308134481841755,0.86,0.86,1.16,154022.4572339675,1.0,0.9975999999999999,0.9975999999999999,154436.85226590568,-35646.10239820379,-13296.0,-19470.0,85.14,-11434.559999999992,4136.580000000011,-6174.0,12321796.5787174,12321796.5787174
2022-01-19,-0.5367578414154532,0.01337,0.01337,74.79,154769.17289059248,1.0,0.9999423000000001,0.9999423000000001,154031.3448425649,-8267.753216801444,-13781.0,-4516.0,1.3236299999999999,-184.25197000000142,-1121.065,9265.0,-3.0269406094834146,0.8261000000000001,0.8261000000000001,1.21,154769.17289059248,1.0,0.999581,0.999581,154087.0196952198,-46641.22573097315,-6005.0,-25475.0,81.7839,-4960.730499999981,66003.30000000002,-19470.0,12381533.831247399,12381533.831247399
2022-01-20,-3.821059671432852,0.012589999999999999,0.012589999999999999,79.43,155709.9346760925,1.0,1.0000237,1.0000237,154765.5049481252,-59136.82294862227,-27784.0,-32300.0,1.2464099999999998,-349.8005600000028,352.24800000000033,-4516.0,-4.249218009602717,0.7933,0.7933,1.26,155709.9346760925,1.0,0.9995580000000001,0.9995580000000001,154837.61111470519,-65793.8765712467,-10462.0,-35937.0,78.5367,-8299.504600000022,83558.00000000003,-25475.0,12456794.7740874,12456794.7740874
2022-01-21,-6.601518002126862,0.011200000000000002,0.011200000000000002,89.29,161625.5367010925,1.0,1.0000480000000003,1.0000480000000003,155702.46095796648,-102787.25989894706,-23842.0,-56142.0,1.1088,-267.0304000000024,4489.699999999993,-32300.0,-5.610215427073554,0.6606000000000001,0.6606000000000001,1.51,161625.5367010925,1.0,0.9975060000000001,0.9975060000000001,156099.24619610555,-87575.03991639441,-11896.0,-47833.0,65.3994,-7858.497600000027,476883.9899999999,-35937.0,12930042.9360874,12930042.9360874
2022-01-22,-10.150339013085308,0.010709999999999999,0.010709999999999999,93.37,165186.1515767175,1.0,0.9999927,0.9999927,161626.71657612352,-164056.59668195085,-33465.0,-89607.0,1.06029,-358.41014999999993,2750.9580000000087,-56142.0,-8.801958739897094,0.5978,0.5978,1.67,165186.1515767175,1.0,0.9983259999999999,0.9983259999999999,161896.55152835097,-142500.67666841688,-30001.0,-77834.0,59.1822,-17934.597799999985,300391.24000000005,-47833.0,13214892.1261374,13214892.1261374
2022-01-23,-12.330128945027736,0.011240000000000002,0.011240000000000002,88.97,160050.39407271752,1.0,1.0000228000000002,1.0000228000000002,165182.38541832994,-203672.01116552774,-21638.0,-111245.0,1.1127600000000002,-243.2111199999982,-4749.171000000014,-89607.0,-10.798648500334782,0.6483,0.6483,1.54,160050.39407271752,1.0,0.998382,0.998382,165453.85591558894,-178667.80330574815,-19754.0,-97588.0,64.18169999999999,-12806.51820000012,-393061.6999999998,-77834.0,12804031.5258174,12804031.5258174
2022-01-24,-11.827899911623437,0.01065,0.01065,93.9,162251.9576564675,1.0,1.000035,1.000035,160044.79250497985,-189299.37871254425,7850.0,-103395.0,1.07565,-83.60250000000038,6563.455000000018,-111245.0,-10.631634392877505,0.6306,0.6306,1.59,162251.9576564675,1.0,1.0026540000000002,1.0026540000000002,159626.7446923041,-169709.3188893777,4893.0,-92695.0,63.6906,-3085.525800000006,172730.7599999996,-97588.0,12980156.6125174,12980156.6125174
2022-01-25,-12.643850224231628,0.01043,0.01043,95.88,156534.6040449675,1.0,1.0000284,1.0000284,162247.3498317323,-205143.1190550936,-8654.0,-112049.0,1.03257,-90.26121999999947,2274.690000000002,-103395.0,-10.578514091886358,0.6801,0.6801,1.47,156534.6040449675,1.0,0.999747,0.999747,162293.01778996835,-171681.89757059436,-1077.0,-93772.0,67.32990000000001,-732.4676999999956,-458840.2500000003,-92695.0,12522768.3235974,12522768.3235974
2022-01-26,-13.232538372677343,0.01077,0.01077,92.85,158868.19921921752,1.0,0.9999944999999999,0.9999944999999999,156535.46499002498,-207136.15471653963,-1088.0,-113137.0,1.06623,-11.717759999999942,-3809.6660000000034,-112049.0,-9.17429383052458,0.6587000000000001,0.6587000000000001,1.52,158868.19921921752,1.0,1.0012240000000001,1.0012240000000001,156343.23991930624,-143433.88214359153,15429.0,-78343.0,66.5287,-10163.08229999994,200672.08000000005,-93772.0,12709455.9375374,12709455.9375374
2022-01-27,-12.465722136363496,0.01042,0.01042,95.97,159910.8275622175,1.0,1.0000074,1.0000074,158867.02360324285,-198039.21728691264,4968.0,-108169.0,1.0524200000000001,-51.766560000000474,3959.794999999991,-113137.0,-11.226099499016774,0.647,0.647,1.55,159910.8275622175,1.0,1.00285,1.00285,158416.71159118265,-177840.17666296606,-18793.0,-97136.0,64.053,-12159.071000000105,91661.31000000013,-78343.0,12792866.2049774,12792866.2049774
2022-01-28,-12.747997537064885,0.010480000000000001,0.010480000000000001,95.42,157087.0516474675,1.0,1.0000016000000003,1.0000016000000003,159910.57170530275,-203853.9574249837,-3176.0,-111345.0,1.03752,-33.284480000000144,-649.0140000000006,-108169.0,-11.24655527616934,0.6701,0.6701,1.49,157087.0516474675,1.0,0.998449,0.998449,160159.23453498125,-180123.96841866363,-1247.0,-98383.0,66.3399,-835.6147000000062,-224384.1600000002,-97136.0,12566964.131797401,12566964.131797401
