,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,exchange_rate,point_value,stdev_lookback,stdev_decay,decay_fast,decay_slow,Daily_Return,returns,sqreturns,emwa_fast_fin,emwa_slow_fin,raw_cross,variance,std_dev,vol_adj_crossover,forecast_scalar,forecast,capped_forecast,1%_move,block_value,price_volatility,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed,abs_forecast,forecast*returns,cum_series,price_diff,distance,net_exp_ret,stdev,stdev_yearly,raw_carry,cum_series_carry
70,10/04/2023,162.59,163.3,162.59,162.99,507219.0,1738755.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162990.0,162.99,164.87,1.2039306458350985,4506.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0008596868283696768,0.14000000000001478,0.01960000000000414,161.75427215252265,162.2846284664266,-0.5303563139039511,0.4493770186375966,0.6286151629575502,-0.8436899794282653,30.0,63.100810569718114,20.0,1.6299000000000001,1629.9,0.74,1203.9306458350984,1361.4047743103292,125000.0,91.81692495776905,183.6338499155381,184.0,198.85423405190193,-15.0,3.1638374228559947,456.00000000000136,-0.33138128977731585,1.8799999999999955,0.08333333333333333,22.559999999999945,0.6703558895374878,10.725694232599805,2.103360352323937,43855.19999999998
71,11/04/2023,163.28,163.39,162.87,163.21,660594.0,1746199.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163210.0,163.21,165.11,1.2964374261725544,4507.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0013497760598810693,0.21999999999999886,0.0483999999999995,161.92553425222587,162.3131014366904,-0.38756718446452965,0.4277025851977265,0.613525386785151,-0.6317052118989999,30.0,65.36799757974748,20.0,1.6321,1632.1000000000001,0.79,1296.4374261725545,1466.0114415159246,125000.0,85.26536455318802,170.53072910637604,171.0,183.6338499155381,-13.0,2.3688945446212495,456.00000000000136,-0.33196186561081165,1.9000000000000057,0.08333333333333333,22.800000000000068,0.6539897439545413,10.463835903272662,2.178933252658249,44311.19999999998
72,12/04/2023,163.26,163.53,163.01,163.25,535916.0,1754749.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163250.0,163.25,165.15,1.380338122821453,4508.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00024508302187364883,0.03999999999999204,0.0015999999999993634,162.081353751964,162.34192908479224,-0.26057533282823897,0.40467001302487643,0.5967857374583109,-0.4366313007713958,30.0,67.20252751860413,20.0,1.6325,1632.5,0.85,1380.338122821453,1560.8863492864991,125000.0,80.0827043283062,160.1654086566124,160.0,170.53072910637604,-10.0,1.6373673778927342,456.00000000000136,-0.33196186561081165,1.9000000000000057,0.08333333333333333,22.800000000000068,0.6361367879826448,10.178188607722317,2.2400842506201375,44767.19999999998
73,13/04/2023,163.58,163.82,163.41,163.25,490704.0,1764101.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163250.0,163.25,165.15,1.4386234160871494,4509.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0,0.0,0.0,162.2188415458506,162.3698697283371,-0.15102818248649896,0.382795958266775,0.5804323313023058,-0.26019946571142877,30.0,69.09592691755913,20.0,1.6325,1632.5,0.88,1438.6234160871493,1626.7953589113486,125000.0,76.83818331252802,153.67636662505603,154.0,160.1654086566124,-6.0,0.9757479964178579,456.00000000000136,-0.33196186561081165,1.9000000000000057,0.08333333333333333,22.800000000000068,0.6187050656546906,9.89928105047505,2.3031975639186375,45223.19999999998
74,14/04/2023,163.58,163.82,163.41,163.25,490704.0,1764101.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163250.0,163.25,165.15,1.4342942515331143,4510.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0,0.0,0.0,162.34015430516232,162.3969506597729,-0.056796354610582966,0.3621042848469493,0.5645270489470509,-0.10060873914991116,30.0,71.04267194823865,20.0,1.6325,1632.5,0.88,1434.2942515331142,1621.8999396336455,125000.0,77.07010583417062,154.14021166834124,154.0,153.67636662505603,0.0,0.37728277181216685,468.0000000000041,-0.3326320769665576,1.9000000000000057,0.08333333333333333,22.800000000000068,0.6017510156592586,9.628016250548137,2.3680890649412882,45691.19999999999
75,17/04/2023,163.58,163.82,163.41,163.54,490704.0,1764101.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163540.0,163.54,165.49,1.4378282233914257,4511.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0017764165390505848,0.28999999999999204,0.08409999999999539,162.48131262220204,162.43212140870298,0.049191213499057085,0.34707702620657344,0.5531818921512724,0.08892412097539396,30.0,74.47391686215013,20.0,1.6354,1635.3999999999999,0.88,1437.8282233914256,1625.8961550110241,125000.0,76.88067876582959,153.76135753165917,154.0,154.14021166834124,-0.0,0.33346545365772734,470.3999999999951,-0.3323466106371453,1.950000000000017,0.08333333333333333,23.400000000000205,0.5891324352016051,9.426118963225681,2.4824638954050045,46161.599999999984
76,18/04/2023,163.6,163.99,163.34,163.68,571565.0,1769913.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163680.0,163.68,165.64,1.451327897701833,4512.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0008560596795892383,0.14000000000001478,0.01960000000000414,162.62233466664884,162.47051767305058,0.15181699359825984,0.32937556533054263,0.5390070250543092,0.2816605100517254,30.0,76.84098096181057,20.0,1.6368,1636.8,0.89,1451.3278977018329,1641.1615867212327,125000.0,76.16556529922758,152.33113059845516,152.0,153.76135753165917,-1.0,1.05622691269397,465.59999999999945,-0.3351214003027026,1.9599999999999795,0.08333333333333333,23.519999999999754,0.5739125066859431,9.182600106975089,2.5613660320603526,46627.19999999998
77,19/04/2023,163.77,163.8,163.16,163.25,630807.0,1783076.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,163250.0,163.25,165.19,1.4529599673245075,4513.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0026270772238514706,-0.4300000000000068,0.18490000000000587,162.6961776470431,162.49450174464903,0.20167590239407218,0.3215660753126758,0.5336842891262332,0.3778936470553838,30.0,76.97490037145336,20.0,1.6325,1632.5,0.89,1452.9599673245075,1643.0071310505532,125000.0,76.08001063274382,152.16002126548764,152.0,152.33113059845516,-0.0,1.4171011764576893,453.5999999999967,-0.339548485141866,1.9399999999999977,0.08333333333333333,23.279999999999973,0.5670679635746282,9.073087417194051,2.5658300123817788,47080.79999999998
78,20/04/2023,163.39,163.44,162.52,162.74,711948.0,1796672.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162740.0,162.74,164.63,1.4049139949884164,4514.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.003124042879019906,-0.5099999999999909,0.2600999999999907,162.7013332179792,162.50205553712135,0.19927768085784692,0.31824358475523334,0.5324309932728,0.3742788894254765,30.0,75.38145109826215,20.0,1.6274000000000002,1627.4,0.86,1404.9139949884163,1588.6767455329011,125000.0,78.68183401782618,157.36366803565235,157.0,152.16002126548764,5.0,1.4035458353455368,453.5999999999967,-0.339548485141866,1.8899999999999864,0.08333333333333333,22.679999999999836,0.5641308223765418,9.026093158024668,2.5127150366087383,47534.39999999998
79,21/04/2023,162.91,162.94,162.49,162.74,528563.0,1752188.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162740.0,162.74,164.63,1.350658851566272,4515.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0,0.0,0.0,162.70588225115813,162.5093769052099,0.19650534594822489,0.30104122882251805,0.5178410663752196,0.37947037944232903,30.0,77.50528779714664,20.0,1.6274000000000002,1627.4,0.83,1350.658851566272,1527.3250293511405,125000.0,81.84243536760754,163.68487073521507,164.0,157.36366803565235,6.0,1.423013922908734,420.0,-0.3517027763600248,1.8899999999999864,0.08333333333333333,22.679999999999836,0.5486722417094909,8.778755867351855,2.583509593238221,47954.39999999998
80,24/04/2023,161.52,161.63,160.93,161.35,985541.0,1765759.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161350.0,161.35,163.1,1.2800783830092823,4516.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.008541231412068417,-1.3900000000000148,1.932100000000041,162.54636669219832,162.473703769665,0.0726629225333113,0.38920656780508683,0.5984163323139272,0.12142536660445387,30.0,63.114694825609,20.0,1.6135,1613.5,0.79,1280.0783830092823,1447.5126355068965,125000.0,86.35503202790831,172.71006405581662,173.0,163.68487073521507,9.0,0.455345124766702,412.7999999999997,-0.35274695173135223,1.75,0.08333333333333333,21.0,0.6238642222511938,9.9818275560191,2.1038231608536333,48367.19999999998
81,25/04/2023,161.32,161.47,160.65,160.98,841149.0,1766646.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160980.0,160.98,162.7,1.1952729116458438,4517.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0022931515339325026,-0.37000000000000455,0.13690000000000335,162.36208825782205,162.42774365367532,-0.06565539585326974,0.375568374950758,0.588341088267081,-0.11159410274514955,30.0,63.14899707286454,20.0,1.6098,1609.8,0.74,1195.2729116458438,1351.6146084891202,125000.0,92.48198355870773,184.96396711741545,185.0,172.71006405581662,12.0,0.41847788529431085,424.79999999999563,-0.35350082542209244,1.7199999999999989,0.08333333333333333,20.639999999999986,0.6128363361867163,9.80538137898746,2.1049665690954846,48791.99999999998
82,26/04/2023,160.7,161.36,160.64,161.27,746217.0,1758980.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161270.0,161.27,163.04,1.1434673876624852,4518.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0018014660206238098,0.29000000000002046,0.08410000000001187,162.23360728631357,162.3921207720238,-0.15851348571021617,0.3598133276561231,0.5761776017724022,-0.2751121966952667,30.0,66.39221555213041,20.0,1.6127000000000002,1612.7000000000003,0.71,1143.4673876624852,1293.0329219687383,125000.0,96.67193918750209,193.34387837500418,193.0,184.96396711741545,8.0,1.0316707376072503,432.00000000000273,-0.35823472723786315,1.7699999999999818,0.08333333333333333,21.23999999999978,0.5998444195423702,9.597510712677924,2.2130738517376805,49223.99999999998
83,27/04/2023,161.25,162.15,161.02,162.01,774193.0,1750994.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162010.0,162.01,163.81,1.0584307566618023,4519.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.004588578160848122,0.7399999999999807,0.5475999999999714,162.20730054674726,162.38036320980768,-0.17306266306042062,0.36996395859362846,0.5862045120356849,-0.29522574375866545,30.0,66.58483292551527,20.0,1.6200999999999999,1620.1,0.65,1058.4307566618022,1196.873499633166,125000.0,104.43877321898404,208.87754643796808,209.0,193.34387837500418,16.0,1.1070965390949954,432.00000000000273,-0.35823472723786315,1.8000000000000114,0.08333333333333333,21.600000000000136,0.6082466264547864,9.731946023276583,2.219494430850509,49655.99999999998
84,28/04/2023,161.94,161.98,161.26,162.01,785332.0,1775687.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,162010.0,162.01,163.81,0.976690841556842,4520.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0,0.0,0.0,162.18408871771817,162.36896741873667,-0.1848787010185049,0.34996590677775663,0.5701410576431074,-0.32426835173521895,30.0,68.46082907172853,20.0,1.6200999999999999,1620.1,0.6,976.6908415568421,1104.442003632477,125000.0,113.1793245719365,226.35864914387304,226.0,208.87754643796808,17.0,1.2160063190070711,429.5999999999981,-0.35650840507644344,1.8000000000000114,0.08333333333333333,21.600000000000136,0.591579163576403,9.465266617222449,2.282027635724284,50085.59999999998
85,01/05/2023,161.94,161.98,161.26,161.78,785332.0,1775687.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161780.0,161.78,163.57,0.8900829549248103,4521.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.001419665452749741,-0.22999999999998977,0.05289999999999529,162.13654886857483,162.350845344314,-0.214296475739161,0.33390829019517493,0.5570901449778665,-0.38467109438397107,30.0,69.69826193216758,20.0,1.6178000000000001,1617.8000000000002,0.55,890.0829549248102,1006.5058054289755,125000.0,124.19203081170969,248.38406162341934,248.0,226.35864914387304,22.0,1.4425166039398916,432.00000000000273,-0.3557059171647448,1.789999999999992,0.08333333333333333,21.479999999999905,0.577847981908023,9.245567710528368,2.3232753977389193,50517.59999999998
86,02/05/2023,161.7,161.81,161.45,161.69,480154.0,1765743.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161690.0,161.69,163.49,0.8263901419110014,4522.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0005563110396835658,-0.09000000000000341,0.008100000000000614,162.08401370756604,162.33051164141202,-0.24649793384597274,0.316297031265706,0.5422283860370594,-0.45460167743620394,30.0,72.01242988293082,20.0,1.6169,1616.9,0.51,826.3901419110014,934.4819724729604,125000.0,133.763950169319,267.527900338638,268.0,248.38406162341934,19.0,1.7047562903857647,432.00000000000273,-0.3557059171647448,1.8000000000000114,0.08333333333333333,21.600000000000136,0.5624029083012516,8.998446532820026,2.4004143294310274,50949.59999999998
87,03/05/2023,161.77,161.94,161.53,161.69,532370.0,1750957.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161690.0,161.69,163.49,0.7997916395209991,4523.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0,0.0,0.0,162.03765915373475,162.31080359090703,-0.2731444371722773,0.29919989444053274,0.5273699863307518,-0.5179370162354455,30.0,74.04134600397828,20.0,1.6169,1616.9,0.49,799.7916395209991,904.4043859703457,125000.0,138.21250973466485,276.4250194693297,276.0,267.527900338638,9.0,1.9422638108829207,412.7999999999997,-0.34621622447751943,1.8000000000000114,0.08333333333333333,21.600000000000136,0.5469916767561759,8.751866828098814,2.468044866799276,51362.39999999998
88,04/05/2023,161.53,161.53,160.74,160.9,792814.0,1758817.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160900.0,160.9,162.62,0.8331690504619618,4524.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.004885892757746202,-0.789999999999992,0.6240999999999874,161.9038169003542,162.26739424964833,-0.36357734929413255,0.31676206230861137,0.5448126032119465,-0.6673438667730147,30.0,68.76134833042184,20.0,1.609,1609.0,0.52,833.1690504619618,942.1475622623864,125000.0,132.67560731127566,265.3512146225513,265.0,276.4250194693297,-11.0,2.502539500398805,400.799999999997,-0.3393727354770505,1.7199999999999989,0.08333333333333333,20.639999999999986,0.5628161887407037,9.00505901985126,2.2920449443473947,51763.199999999975
89,05/05/2023,161.0,161.17,160.37,160.46,714720.0,1757897.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160460.0,160.46,162.13,0.898368892297415,4525.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.002734617775015491,-0.4399999999999977,0.193599999999998,161.7339560885478,162.21178211888994,-0.4778260303421291,0.3101046535351728,0.5396677416669926,-0.885407804561675,30.0,67.47530363465083,20.0,1.6046,1604.6000000000001,0.56,898.368892297415,1015.8755434099169,125000.0,123.0465688547058,246.09313770941156,246.0,265.3512146225513,-19.0,3.3202792671062813,396.00000000000136,-0.3393727354770505,1.6699999999999875,0.08333333333333333,20.03999999999985,0.5568704100014408,8.909926560023052,2.2491767878216944,52159.199999999975
90,08/05/2023,160.29,160.98,160.25,160.46,723295.0,1746239.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160460.0,160.46,162.11,0.9727354899017252,4526.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0,0.0,0.0,161.58407890165984,162.1578811306164,-0.5738022289565663,0.29334223983056884,0.5248795099536119,-1.0932075230128113,30.0,68.54553342098576,20.0,1.6046,1604.6000000000001,0.61,972.7354899017253,1099.969291980871,125000.0,113.63953604095141,227.27907208190283,227.0,246.09313770941156,-19.0,4.0995282112980425,400.8000000000038,-0.33502947363035535,1.6500000000000057,0.08333333333333333,19.800000000000068,0.5416107826018319,8.66577252162931,2.284851114032859,52559.99999999998
91,09/05/2023,160.47,160.48,160.11,160.29,681243.0,1721240.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160290.0,160.29,161.96,1.0477536287924196,4527.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0010594540695501031,-0.17000000000001592,0.02890000000000541,161.43183432499396,162.10040786505897,-0.6685735400650117,0.2790480647045924,0.5120242682941535,-1.3057458043784012,30.0,71.13109295138953,20.0,1.6029,1602.9,0.65,1047.7536287924197,1184.7998034384682,125000.0,105.50305599075143,211.00611198150287,211.0,227.27907208190283,-16.0,4.8965467664190045,408.0000000000041,-0.34449936880528753,1.670000000000016,0.08333333333333333,20.04000000000019,0.5282500020866941,8.452000033387106,2.3710364317129846,52967.999999999985
92,10/05/2023,160.41,160.83,160.22,160.6,646867.0,1734112.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160600.0,160.6,162.3,1.0926882751488105,4528.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0019339946347245451,0.3100000000000023,0.0961000000000014,161.33397146322997,162.054241469211,-0.7202700059810354,0.26915898012596584,0.5031820313326981,-1.4314302998327881,30.0,73.72707468427936,20.0,1.6059999999999999,1605.9999999999998,0.68,1092.6882751488106,1235.611901538275,125000.0,101.16445126854252,202.32890253708504,202.0,211.00611198150287,-9.0,5.367863624372956,408.0000000000041,-0.33848308329851795,1.700000000000017,0.08333333333333333,20.400000000000205,0.5188053393383358,8.300885429413373,2.4575691561426454,53375.99999999999
93,11/05/2023,160.3,160.56,160.0,160.42,727359.0,1719919.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160420.0,160.42,162.12,1.1412488773186231,4529.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0011207970112080412,-0.18000000000000682,0.032400000000002455,161.22644540873233,162.00395711631222,-0.7775117075798903,0.2563611974164543,0.49117964685591414,-1.5829477311546067,30.0,75.54492489617724,20.0,1.6041999999999998,1604.1999999999998,0.71,1141.248877318623,1290.524230471899,125000.0,96.85986287471094,193.71972574942188,194.0,202.32890253708504,-9.0,5.936053991829775,422.3999999999978,-0.35550455715615253,1.700000000000017,0.08333333333333333,20.400000000000205,0.5063212393495401,8.101139829592642,2.518164163205908,53798.399999999994
94,12/05/2023,160.5,160.99,160.41,160.88,598554.0,1718754.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160880.0,160.88,162.64,1.149990144877056,4530.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0028674728836803887,0.46000000000000796,0.2116000000000073,161.18568712535208,161.9693738204257,-0.7836866950736123,0.2539416732317815,0.4895450340102762,-1.6008469918564463,30.0,78.58292635558544,20.0,1.6088,1608.8,0.71,1149.990144877056,1300.408855826975,125000.0,96.12361484612327,192.24722969224655,192.0,193.71972574942188,-1.0,6.003176219461674,417.6000000000022,-0.34169814740229354,1.759999999999991,0.08333333333333333,21.11999999999989,0.5039262577320034,8.062820123712054,2.619430878519515,54216.0
95,15/05/2023,160.84,160.89,160.46,160.51,553414.0,1716127.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160510.0,160.51,162.25,1.1632127922186115,4531.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.002299850820487337,-0.37000000000000455,0.13690000000000335,161.10619452236946,161.92447001056644,-0.8182754881969743,0.24761509630033404,0.4838388695195477,-1.6912148645881269,30.0,78.67616945295853,20.0,1.6051,1605.1,0.72,1163.2127922186114,1315.3610254408059,125000.0,95.03094403919243,190.06188807838487,190.0,192.24722969224655,-2.0,6.342055742205476,417.6000000000022,-0.3405127902764688,1.740000000000009,0.08333333333333333,20.88000000000011,0.4976093812422893,7.961750099876629,2.6225389817652847,54633.600000000006
96,16/05/2023,160.61,160.63,160.17,160.48,700766.0,1729995.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160480.0,160.48,162.22,1.1581951476245342,4532.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00018690424272627126,-0.030000000000001137,0.0009000000000000682,161.0325245785613,161.88002477947208,-0.8475002009107868,0.23427914514896464,0.47063217427225124,-1.8007697884686589,30.0,80.88443404643795,20.0,1.6048,1604.8,0.72,1158.1951476245342,1309.6870729338234,125000.0,95.44264624983137,190.88529249966274,191.0,190.06188807838487,1.0,6.7528867067574705,434.40000000000055,-0.3649187865994958,1.740000000000009,0.08333333333333333,20.88000000000011,0.4840239096872846,7.7443825549965535,2.6961478015479314,55068.00000000001
97,17/05/2023,160.58,161.57,160.47,161.06,884706.0,1726135.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161060.0,161.06,162.87,1.1214004636975203,4533.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.003614157527417783,0.5800000000000125,0.3364000000000145,161.03575698108347,161.85479324779604,-0.8190362667125726,0.23979919135712952,0.4771852300875717,-1.716390648893859,30.0,83.16435734665274,20.0,1.6106,1610.6000000000001,0.7,1121.4004636975203,1268.079644349156,125000.0,98.57425009306608,197.14850018613217,197.0,190.88529249966274,6.0,6.436464933351971,443.99999999999864,-0.3837014670830134,1.8100000000000023,0.08333333333333333,21.720000000000027,0.4896929562053446,7.835087299285513,2.7721452448884247,55512.00000000001
98,18/05/2023,161.25,162.02,161.1,161.53,1012438.0,1720393.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161530.0,161.53,163.38,1.0708739421523947,4534.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.002918167142679673,0.46999999999999886,0.22089999999999893,161.09390321860306,161.84479960940232,-0.7508963907992552,0.23877761344593326,0.47679960756039147,-1.57486788766735,30.0,85.18388495707734,20.0,1.6153,1615.3,0.66,1070.8739421523946,1210.944253785928,125000.0,103.22523073146986,206.4504614629397,206.0,197.14850018613217,9.0,5.905754578752563,439.1999999999962,-0.3752923569913088,1.8499999999999943,0.08333333333333333,22.199999999999932,0.4886487628613555,7.818380205781688,2.839462831902578,55951.200000000004
99,19/05/2023,161.46,161.55,161.17,161.3,485003.0,1697713.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161300.0,161.3,163.13,1.01387918411466,4535.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0014238841082151454,-0.22999999999998977,0.05289999999999529,161.1181498987674,161.82803654449762,-0.7098866457302222,0.22873017488128797,0.46680701788249873,-1.520728306421712,30.0,86.09379994819739,20.0,1.6130000000000002,1613.0000000000002,0.63,1013.8791841146599,1146.4945813968575,125000.0,109.02799021317958,218.05598042635916,218.0,206.4504614629397,12.0,5.70273114908142,439.1999999999962,-0.3643323653222745,1.829999999999984,0.08333333333333333,21.95999999999981,0.4782574357825375,7.6521189725206,2.8697933316065796,56390.4
100,22/05/2023,161.22,161.47,160.79,160.99,551072.0,1689296.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160990.0,160.99,162.82,0.9249708103399842,4536.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0019218846869187844,-0.3100000000000023,0.0961000000000014,161.10307344008888,161.80225080466693,-0.6991773645780484,0.22156097623905627,0.459700481749076,-1.5209411178291716,30.0,87.47560861995215,20.0,1.6099,1609.9,0.57,924.9708103399842,1045.956992332454,125000.0,119.50778178866952,239.01556357733904,239.0,218.05598042635916,21.0,5.703529191859394,441.6000000000008,-0.3600810236052538,1.829999999999984,0.08333333333333333,21.95999999999981,0.47070264099435033,7.531242255909605,2.915853620665072,56832.0
101,23/05/2023,161.09,161.32,160.59,160.87,666271.0,1693719.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160870.0,160.87,162.71,0.7988558484781014,4537.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0007453879122927276,-0.12000000000000455,0.01440000000000109,161.07565303537254,161.77356616452332,-0.697913129150777,0.21036308563153977,0.44797317282766796,-1.5579350985360436,30.0,90.26420778891598,20.0,1.6087,1608.7,0.5,798.8558484781014,903.3461934590371,125000.0,138.3744138239602,276.7488276479204,277.0,239.01556357733904,38.0,5.842256619510164,448.79999999999427,-0.35753885935234375,1.8400000000000034,0.08333333333333333,22.08000000000004,0.4586535573082801,7.338456916932482,3.0088069262971993,57280.799999999996
102,24/05/2023,160.8,161.13,160.68,160.8,666479.0,1687012.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,160800.0,160.8,162.67,0.6915097010510142,4538.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00043513395909733354,-0.06999999999999318,0.004899999999999045,161.04322326650518,161.743610282538,-0.7003870160328063,0.19925697289469974,0.43600144820814113,-1.6063869028674673,30.0,94.25781335262934,20.0,1.608,1608.0,0.43,691.5097010510142,781.9591699484869,125000.0,159.85489371297305,319.7097874259461,320.0,276.7488276479204,43.0,6.023950885753003,458.3999999999992,-0.37664467372879923,1.8699999999999761,0.08333333333333333,22.439999999999714,0.4463820929368692,7.142113486989907,3.1419271117543115,57739.2
103,25/05/2023,161.1,161.43,161.02,161.31,537911.0,1691084.0,RX1 Comdty,Future,EUX,EUR,0.01,10.0,1000.0,161310.0,161.31,163.22,0.6128289592654119,4539.0,0.002,,1.1308,,1.1308,1000.0,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.003171641791044788,0.5099999999999909,0.2600999999999907,161.07460876456338,161.73026842769067,-0.6556596631272953,0.2025457851706614,0.440319423348546,-1.4890546007285517,30.0,95.48920557413517,20.0,1.6131,1613.1,0.38,612.8289592654119,692.9869871373278,125000.0,180.37856744809122,360.75713489618244,361.0,319.7097874259461,41.0,5.583954752732069,468.0000000000041,-0.39326049594261936,1.9099999999999966,0.08333333333333333,22.91999999999996,0.45005086953661294,7.200813912585807,3.182973519137839,58207.200000000004
