,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,exchange_rate,point_value,stdev_lookback,stdev_decay,decay_fast,decay_slow,Daily_Return,returns,sqreturns,emwa_fast_fin,emwa_slow_fin,raw_cross,variance,std_dev,vol_adj_crossover,forecast_scalar,forecast,capped_forecast,1%_move,block_value,price_volatility,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed,abs_forecast,forecast*returns,cum_series,price_diff,distance,net_exp_ret,stdev,stdev_yearly,raw_carry,cum_series_carry
1143,20/05/2004,105.83,105.89,105.8,105.87,240107,639035,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105870,105.87,105.55,0.1381810406619679,1144,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0005670541536717533,0.060000000000002274,0.0036000000000002727,105.91817552756807,106.11949555036851,-0.20132002280044503,0.007594602070047231,0.08662140002881637,-2.3241372539981096,30.0,-82.6190096436169,-20.0,1.0587,1058.7,0.13,138.1810406619679,122.08962771454382,125000.0,1023.8379978703914,-2047.6759957407826,-2048.0,-2033.420107742315,-14.0,8.71551470249291,71.99999999999932,0.22886709404421166,-0.3200000000000074,0.08333333333333333,-3.8400000000000887,0.08714701412009038,1.394352225921446,-2.7539669881205637,58028.75448844
1144,21/05/2004,105.89,105.96,105.85,105.85,370188,648127,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105850,105.85,105.55,0.1335514881925069,1145,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00018891092849726565,-0.020000000000010232,0.00040000000000040925,105.91015487726594,106.11120337958793,-0.20104850232199567,0.00720570466085551,0.08437598335816618,-2.382769294297505,30.0,-79.51801750124297,-20.0,1.0585,1058.5,0.13,133.5514881925069,117.99919436150418,125000.0,1059.329266410481,-2118.658532820962,-2119.0,-2047.6759957407826,-71.0,8.935384853615645,79.19999999999959,0.2263346278599094,-0.29999999999999716,0.08333333333333333,-3.599999999999966,0.08488642212306695,1.3581827539690712,-2.6506005833747657,58107.954488439995
1145,24/05/2004,105.82,105.88,105.8,105.88,262513,645103,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105880,105.88,105.55,0.1271062547573525,1146,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00028341993386860054,0.030000000000001137,0.0009000000000000682,105.90660724464641,106.10408942944677,-0.19748218480036428,0.0068648557602687295,0.08235974644370055,-2.3977998151725624,30.0,-89.61500837358864,-20.0,1.0588,1058.8,0.12,127.10625475735249,112.30451912341334,125000.0,1113.0451470313085,-2226.090294062617,-2226.0,-2118.658532820962,-107.0,8.991749306897109,76.80000000000177,0.2246361485801781,-0.3299999999999983,0.08333333333333333,-3.9599999999999795,0.0828544251097594,1.3256708017561505,-2.9871669457862877,58184.75448844
1146,25/05/2004,105.88,105.94,105.87,105.9,347413,599680,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105900,105.9,105.58,0.1202386515717024,1147,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00018889308651304226,0.020000000000010232,0.00040000000000040925,105.90582992174683,106.09780975469457,-0.19197983294773735,0.006515404097551522,0.08023773362504118,-2.392637781182579,30.0,-89.19937638192948,-20.0,1.0590000000000002,1059.0000000000002,0.11,120.23865157170239,106.23665979762953,125000.0,1176.6183183668688,-2353.2366367337377,-2353.0,-2226.090294062617,-127.0,8.972391679434672,71.99999999999932,0.22039989188545084,-0.3200000000000074,0.08333333333333333,-3.8400000000000887,0.08071805310803477,1.2914888497285564,-2.973312546064316,58256.75448844
1147,26/05/2004,105.9,105.96,105.87,105.95,407278,577515,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105950,105.95,105.65,0.1164731728702007,1148,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00047214353163349543,0.04999999999999716,0.002499999999999716,105.91102640154132,106.09326176224243,-0.1822353607011138,0.0062983552274135865,0.07890008844665111,-2.3096977999502952,30.0,-85.05310977272443,-20.0,1.0595,1059.5,0.11,116.4731728702007,102.90967737926714,125000.0,1214.6573887246811,-2429.3147774493623,-2429.0,-2353.2366367337377,-76.0,8.661366749813608,69.59999999999809,0.21058994370255735,-0.29999999999999716,0.08333333333333333,-3.599999999999966,0.07936217756219638,1.269794840995142,-2.835103659090814,58326.354488439996
1148,27/05/2004,105.96,106.08,105.96,106.07,514253,560910,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,106070,106.07,105.78,0.1114779499801956,1149,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.001132609721566702,0.11999999999999034,0.01439999999999768,105.92972917783058,106.0925460157119,-0.16281683788132284,0.006736281971877592,0.08165233458391336,-1.994025507182498,30.0,-79.50059647412161,-20.0,1.0607,1060.7,0.11,111.4779499801956,98.49615653682535,125000.0,1269.085052605738,-2538.170105211476,-2538.0,-2429.3147774493623,-109.0,7.477595651934367,69.59999999999809,0.21975452779562232,-0.28999999999999204,0.08333333333333333,-3.4799999999999045,0.08207485590531118,1.3131976944849788,-2.6500198824707204,58395.954488439995
1149,28/05/2004,106.06,106.07,105.92,105.94,586962,541307,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105940,105.94,105.65,0.1089999999929201,1150,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0012256057320636504,-0.12999999999999545,0.01689999999999882,105.93093750985051,106.08785229215154,-0.15691478230102973,0.00728567213555982,0.0849719557878274,-1.8466655362487072,30.0,-76.44440491764642,-20.0,1.0594,1059.3999999999999,0.1,108.9999999929201,96.30676796374456,125000.0,1297.9357800384,-2595.8715600768,-2596.0,-2538.170105211476,-58.0,6.924995760932652,76.79999999999836,0.2269449141813371,-0.28999999999999204,0.08333333333333333,-3.4799999999999045,0.08535614878589486,1.3656983805743177,-2.5481468305882142,58472.75448843999
1150,31/05/2004,105.96,105.97,105.81,105.83,143417,540018,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105830,105.83,105.51,0.1089388207441607,1151,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0010383235793846035,-0.10999999999999943,0.012099999999999875,105.91906250869162,106.07991837546994,-0.16085586677831998,0.007545906074178202,0.0865101407060525,-1.8593874136083337,30.0,-82.88516356991654,-20.0,1.0583,1058.3,0.1,108.9388207441607,96.25271314067254,125000.0,1298.6646913247373,-2597.3293826494746,-2597.0,-2595.8715600768,-1.0,6.972702801031251,71.99999999999932,0.22496833774714153,-0.3199999999999932,0.08333333333333333,-3.839999999999918,0.08686717489465282,1.389874798314445,-2.762838785663885,58544.75448843999
1151,01/06/2004,105.86,105.92,105.85,105.86,415741,513165,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105860,105.86,105.56,0.1078316589185775,1152,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00028347349522817034,0.030000000000001137,0.0009000000000000682,105.91211397825731,106.07315165622472,-0.16103767796741408,0.00718666790800641,0.08442814881791422,-1.907393212123166,30.0,-79.62326542272645,-20.0,1.0586,1058.6,0.1,107.8316589185775,95.27448215863876,125000.0,1311.998734266182,-2623.997468532364,-2624.0,-2597.3293826494746,-27.0,7.152724545461872,71.99999999999932,0.22564401548618038,-0.29999999999999716,0.08333333333333333,-3.599999999999966,0.0847742172361763,1.3563874757788208,-2.6541088474242147,58616.75448843999
1152,02/06/2004,105.89,105.91,105.82,105.85,337821,462232,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105850,105.85,105.55,0.1076150547017906,1153,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-9.446438692617409e-05,-0.010000000000005116,0.00010000000000010231,105.9048064514035,106.0662854514178,-0.16147900001429605,0.006803604777843907,0.08214751578693506,-1.9657198208296647,30.0,-81.83408561050108,-20.0,1.0585,1058.5,0.1,107.6150547017906,95.08310186462573,125000.0,1314.6394842899463,-2629.2789685798925,-2629.0,-2623.997468532364,-5.0,7.371449328111242,69.6000000000015,0.22634042071320923,-0.29999999999999716,0.08333333333333333,-3.599999999999966,0.08248396679260708,1.3197434686817133,-2.7278028536833694,58686.35448843999
1153,03/06/2004,105.83,105.86,105.77,105.84,680188,391216,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105840,105.84,105.55,0.1073359212867395,1154,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-9.447331128942249e-05,-0.009999999999990905,9.99999999998181e-05,105.8971821630031,106.0593228221434,-0.16214065914030584,0.006441247762825308,0.07993029095486144,-2.028525821729719,30.0,-81.30093003471377,-20.0,1.0584,1058.4,0.1,107.33592128673949,94.83647400191013,125000.0,1318.0582820643704,-2636.1165641287407,-2636.0,-2629.2789685798925,-7.0,7.6069718314864465,67.20000000000027,0.2500583034077528,-0.29000000000000625,0.08333333333333333,-3.480000000000075,0.08025738447535721,1.2841181516057154,-2.710031001157126,58753.554488439986
1154,04/06/2004,105.53,105.59,105.4,105.51,780087,426741,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105510,105.79,105.51,0.1263553191011547,1155,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0031179138321995037,-0.04999999999999716,0.002499999999999716,105.85163132029686,106.04242058146207,-0.19078926116520734,0.006228207343213114,0.10922451455163672,-1.7467622717152043,30.0,-79.82869291187374,-20.0,1.0579,1057.9,0.12,126.35531910115469,111.64103117844233,125000.0,1119.6600271472346,-2239.320054294469,-2239.0,-2636.1165641287407,397.0,6.550358518932016,67.20000000000027,0.24881664697349454,-0.28000000000000114,0.08333333333333333,-3.3600000000000136,0.07891899228457694,1.262703876553231,-2.6609564303957915,58820.75448843998
1155,07/06/2004,105.47,105.56,105.46,105.53,417060,544722,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105530,105.81,105.53,0.1359374856266748,1156,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0001895554923703191,0.01999999999999602,0.00039999999999984086,105.81379234143841,106.02665379434015,-0.21286145290173408,0.005913169108444829,0.10633321037579123,-2.00183416027281,30.0,-81.92763150378127,-20.0,1.0581,1058.1000000000001,0.13,135.9374856266748,120.10733840984753,125000.0,1040.7357423362178,-2081.4714846724355,-2081.0,-2239.320054294469,158.0,7.5068781010230365,57.60000000000218,0.24739394667954545,-0.28000000000000114,0.08333333333333333,-3.3600000000000136,0.07689713329146171,1.2303541326633873,-2.7309210501260424,58878.35448843999
1156,08/06/2004,105.53,105.57,105.49,105.55,490255,577374,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105550,105.79,105.55,0.1414779134653727,1157,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00018951956789536872,-0.01999999999999602,0.00039999999999984086,105.78275794832801,106.01198752374506,-0.22922957541705102,0.005615159967447802,0.10352389814300737,-2.214267232290601,30.0,-72.06305895402951,-20.0,1.0579,1057.9,0.13,141.4779134653727,125.00257417421456,125000.0,999.9794070303626,-1999.9588140607252,-2000.0,-2081.4714846724355,82.0,8.303502121089753,79.19999999999959,0.2540808029589633,-0.2400000000000091,0.08333333333333333,-2.880000000000109,0.07493437106860777,1.1989499370977243,-2.402101965134317,58957.554488439986
1157,09/06/2004,105.56,105.575,105.455,105.465,468686,617275,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105465,105.47,105.14,0.1494802105024742,1158,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0008053055423968836,-0.3200000000000074,0.10240000000000472,105.74537466028941,105.99515713839907,-0.24978247810965115,0.010846772942180609,0.10260813834686268,-2.4343339829953012,30.0,-71.29288398968217,-20.0,1.0547,1054.7,0.14,149.4802105024742,132.07299035750952,125000.0,946.446352593641,-1892.892705187282,-1893.0,-1999.9588140607252,107.0,9.12875243623238,84.00000000000205,0.2597070193184675,-0.3299999999999983,0.08333333333333333,-3.9599999999999795,0.10414784175478918,1.6663654680766269,-2.376429466322739,59041.554488439986
1158,10/06/2004,105.47,105.475,105.335,105.4,767645,728719,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105400,105.4,105.05,0.1670952821951526,1159,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0006163182098326558,-0.06999999999999318,0.004899999999999045,105.7047423473142,105.97684461106371,-0.27210226374951674,0.01052532575611674,0.1009341572813163,-2.6958392587668136,30.0,-76.75961529278467,-20.0,1.054,1054.0,0.16,167.0952821951526,147.63675753440583,125000.0,846.672617900522,-1693.345235801044,-1693.0,-1892.892705187282,200.0,10.109397220375552,83.99999999999864,0.27505335285983523,-0.3500000000000085,0.08333333333333333,-4.200000000000102,0.10259301026930022,1.6414881643088035,-2.5586538430928223,59125.554488439986
1159,11/06/2004,105.37,105.37,105.23,105.24,469673,738424,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105240,105.24,104.89,0.2002107223199863,1160,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0015180265654649583,-0.1600000000000108,0.025600000000003457,105.65006677704193,105.95417246918483,-0.3041056921428975,0.01134017301254305,0.1049800037218336,-2.896796355129582,30.0,-73.95043316600582,-20.0,1.0524,1052.4,0.19,200.2107223199863,176.8958493539176,125000.0,706.6304859980689,-1413.2609719961379,-1413.0,-1693.345235801044,280.0,10.862986331735932,84.00000000000205,0.2729889312840588,-0.3499999999999943,0.08333333333333333,-4.199999999999932,0.10649024843873288,1.703843975019726,-2.4650144388668607,59209.554488439986
1160,14/06/2004,105.205,105.275,105.165,105.26,508320,714571,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105260,105.26,104.91,0.2241000520568971,1161,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00019004180919801605,0.020000000000010232,0.00040000000000040925,105.60417656797817,105.93281331628684,-0.32863674830866785,0.010748812309162368,0.1022091180877592,-3.215336894175062,30.0,-75.9574406057101,-20.0,1.0526,1052.6,0.21,224.10005205689708,198.00322674778448,125000.0,631.3028431563107,-1262.6056863126214,-1263.0,-1413.2609719961379,151.0,12.057513353156484,83.99999999999864,0.24549697608020568,-0.3500000000000085,0.08333333333333333,-4.200000000000102,0.10367647905461666,1.6588236648738666,-2.5319146868570033,59293.554488439986
1161,15/06/2004,105.205,105.51,105.185,105.5,789641,706248,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105500,105.5,105.15,0.2284947118248294,1162,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0022800684020520823,0.23999999999999488,0.05759999999999754,105.5919205011572,105.91949598347801,-0.32757548232081035,0.013281308941099404,0.11399794138844313,-2.873521033196651,30.0,-68.33294258504338,-20.0,1.055,1055.0,0.22,228.49471182482938,201.88612104665924,125000.0,619.1609376214149,-1238.3218752428297,-1238.0,-1262.6056863126214,24.0,10.77570387448744,83.99999999999864,0.25979648833071073,-0.3499999999999943,0.08333333333333333,-4.199999999999932,0.11524456143827093,1.8439129830123349,-2.2777647528347793,59377.554488439986
1162,16/06/2004,105.48,105.5,105.315,105.36,557463,703096,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105360,105.36,105.01,0.2396608715078916,1163,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0013270142180095146,-0.14000000000000057,0.01960000000000016,105.56463573631517,105.90228072244793,-0.3376449861327586,0.013622859809148092,0.11555314355110945,-2.921988755618902,30.0,-67.4708868700767,-20.0,1.0536,1053.6000000000001,0.23,239.66087150789158,211.7519627871422,125000.0,590.3133003100085,-1180.626600620017,-1181.0,-1238.3218752428297,58.0,10.957457833570881,85.19999999999754,0.26447649594755457,-0.3499999999999943,0.08333333333333333,-4.199999999999932,0.11671700736888387,1.8674721179021418,-2.24902956233589,59462.75448843998
1163,17/06/2004,105.335,105.35,105.23,105.315,650289,728580,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105315,105.32,104.965,0.2524917490373344,1164,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0004271070615033956,-0.04000000000000625,0.0016000000000005003,105.53526682616044,105.88421054637261,-0.34894372021217634,0.012972975495140112,0.112872627862179,-3.091482202737829,30.0,-70.12793847539089,-20.0,1.0532,1053.1999999999998,0.24,252.4917490373344,223.0886632007159,125000.0,560.3153392314508,-1120.6306784629016,-1121.0,-1180.626600620017,60.0,11.593058260266858,84.00000000000205,0.25291811283661936,-0.35499999999998977,0.08333333333333333,-4.259999999999877,0.11389897056224921,1.8223835289959873,-2.3375979491796963,59546.75448843998
1164,18/06/2004,105.375,105.44,105.32,105.42,427960,728580,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105420,105.42,105.07,0.256322875813447,1165,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0009970089730808596,0.10000000000000853,0.010000000000001705,105.52170602308274,105.86992714494578,-0.348221121863034,0.012812274117024522,0.11246117098298679,-3.0963675624159483,30.0,-69.57247470742286,-20.0,1.0542,1054.2,0.24,256.32287581344696,226.47364886576844,125000.0,551.9405927622416,-1103.8811855244833,-1104.0,-1120.6306784629016,17.0,11.611378359059806,83.99999999999864,0.2507152332389996,-0.3500000000000085,0.08333333333333333,-4.200000000000102,0.11319131643825212,1.8110610630120338,-2.3190824902474283,59630.75448843998
1165,21/06/2004,105.395,105.45,105.34,105.44,312206,709313,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105440,105.44,105.09,0.2556353196748981,1166,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00018971732119132945,0.01999999999999602,0.00039999999999984086,105.5120935497789,105.85669861740898,-0.34460506763008425,0.012141340380969133,0.10947824963055079,-3.1477034825912984,30.0,-71.46892424562775,-20.0,1.0544,1054.4,0.24,255.6353196748981,225.86615978777238,125000.0,553.425090847837,-1106.850181695674,-1107.0,-1103.8811855244833,-3.0,11.80388805971737,85.20000000000095,0.2557529320505253,-0.3499999999999943,0.08333333333333333,-4.199999999999932,0.11018775059401627,1.7630040095042603,-2.382297474854258,59715.95448843999
1166,22/06/2004,105.43,105.44,105.375,105.395,361690,715682,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105395,105.4,105.045,0.2559643529842249,1167,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00042678300455234464,-0.03999999999999204,0.0015999999999993634,105.49831783804021,105.8424925061041,-0.34417466806388575,0.01157153819821401,0.10699103902561971,-3.216855086167271,30.0,-74.25322562118352,-20.0,1.054,1054.0,0.24,255.9643529842249,226.15687661874242,125000.0,552.7136820638282,-1105.4273641276563,-1105.0,-1106.850181695674,1.0,12.063206573127266,97.19999999999686,0.24888550575527793,-0.355000000000004,0.08333333333333333,-4.260000000000048,0.10757108439638419,1.721137350342147,-2.4751075207061173,59813.154488439985
1167,23/06/2004,105.375,105.455,105.37,105.455,567049,753229,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105455,105.46,105.055,0.2560683502478224,1168,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0005692869680724577,0.05999999999998806,0.0035999999999985675,105.49322162180017,105.83056965976243,-0.33734803796225776,0.011140644241553716,0.10499007483494595,-3.2131421802737057,30.0,-86.33410443950021,-20.0,1.0546,1054.6,0.24,256.06835024782237,226.24876322731853,125000.0,552.4892079715324,-1104.9784159430649,-1105.0,-1105.4273641276563,0.0,12.049283176026396,97.20000000000027,0.2351743115859819,-0.4049999999999869,0.08333333333333333,-4.859999999999843,0.10554925031260864,1.6887880050017383,-2.8778034813166737,59910.35448843998
1168,24/06/2004,105.435,105.605,105.435,105.575,685801,687596,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105575,105.58,105.175,0.2511636252830312,1169,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.001137926129628708,0.12000000000000455,0.01440000000000109,105.50284260747074,105.82270597792359,-0.3198633704528504,0.011316825633902223,0.10585584964937453,-3.0216881874013692,30.0,-85.65943965098562,-20.0,1.0558,1055.8000000000002,0.24,251.16362528303122,221.915201675568,125000.0,563.2782209429054,-1126.5564418858107,-1127.0,-1104.9784159430649,-22.0,11.331330702755135,92.39999999999782,0.2362476083610478,-0.40500000000000114,0.08333333333333333,-4.860000000000014,0.1063805698137692,1.7020891170203072,-2.855314655032854,60002.75448843998
1169,25/06/2004,105.575,105.635,105.535,105.565,433293,681180,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105565,105.57,105.185,0.2464962812403497,1170,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-9.471939379590566e-05,-0.010000000000005116,0.00010000000000010231,105.51015524188594,105.81477656321825,-0.3046213213323057,0.010710510734772378,0.10298138531277108,-2.9580231457085335,30.0,-83.70244750944306,-20.0,1.0556999999999999,1055.6999999999998,0.23,246.4962812403497,217.7913776411213,125000.0,573.9437499953565,-1147.887499990713,-1148.0,-1126.5564418858107,-21.0,11.092586796407002,92.39999999999782,0.24780621725229798,-0.3849999999999909,0.08333333333333333,-4.619999999999891,0.10349159741144388,1.6558655585831021,-2.790081583648102,60095.15448843998
1170,28/06/2004,105.6,105.6,105.435,105.455,512144,682053,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105455,105.46,105.075,0.2412683499038599,1171,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0010420120305025815,-0.10999999999999943,0.012099999999999875,105.50366638989935,105.80370651511923,-0.3000401252198799,0.010785618262622513,0.1033729537831812,-2.902501227247474,30.0,-83.41050009242107,-20.0,1.0546,1054.6,0.23,241.2683499038599,213.17224763941107,125000.0,586.3802694028082,-1172.7605388056163,-1173.0,-1147.887499990713,-25.0,10.884379602178027,98.39999999999918,0.24625801475803438,-0.3849999999999909,0.08333333333333333,-4.619999999999891,0.1038538312370926,1.6616612997934816,-2.7803500030807027,60193.55448843998
1171,29/06/2004,105.43,105.475,105.395,105.47,425085,678341,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105470,105.47,105.06,0.2332178881046815,1172,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00014224076620350523,0.010000000000005116,0.00010000000000010231,105.49970563814648,105.79343862234633,-0.29373298419984906,0.010208017275453733,0.1006007448638657,-2.9197893573982237,30.0,-91.30523459305462,-20.0,1.0547,1054.7,0.22,233.2178881046815,206.05927556101818,125000.0,606.6215639149185,-1213.243127829837,-1213.0,-1172.7605388056163,-40.0,10.949210090243339,93.60000000000014,0.23380039447900416,-0.4099999999999966,0.08333333333333333,-4.919999999999959,0.1010347330152049,1.6165557282432783,-3.0435078197684873,60287.15448843998
1172,30/06/2004,105.48,105.59,105.465,105.59,436128,654413,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105590,105.59,105.2,0.2194734228375174,1173,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0011377642931640342,0.12000000000000455,0.01440000000000109,105.51032850424689,105.78717897242798,-0.27685046818109527,0.010434610936240077,0.10174396128581162,-2.7210506125605565,30.0,-85.9031312998369,-20.0,1.0559,1055.9,0.21,219.4734228375174,193.91537622747236,125000.0,644.6110794915447,-1289.2221589830895,-1289.0,-1213.243127829837,-76.0,10.203939797102088,93.60000000000014,0.22945171287213123,-0.39000000000000057,0.08333333333333333,-4.680000000000007,0.10214994339812469,1.634399094369995,-2.8634377099945634,60380.754488439976
1173,01/07/2004,105.66,105.665,105.56,105.635,628015,656775,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105635,105.64,105.25,0.1925703334681267,1174,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00042617672128053563,0.04999999999999716,0.002499999999999716,105.52499573904136,105.78249654250712,-0.25750080346576,0.010005713047794653,0.09950745972776681,-2.587753764091983,30.0,-87.72494473793334,-20.0,1.0564,1056.4,0.18,192.57033346812668,170.14519654330644,125000.0,734.6666408427475,-1469.333281685495,-1469.0,-1289.2221589830895,-180.0,9.704076615344936,90.0,0.2175093645974609,-0.39000000000000057,0.08333333333333333,-4.680000000000007,0.10002856116027388,1.600456978564382,-2.9241648245977783,60470.754488439976
1174,02/07/2004,105.66,105.81,105.615,105.765,703600,703688,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105765,105.77,105.395,0.1801272698178411,1175,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.001230652719269143,0.12999999999999545,0.01689999999999882,105.55323153444824,105.78195818735306,-0.2287266529048111,0.010378377207373257,0.10139042933557832,-2.255899835947829,30.0,-82.82263819163656,-20.0,1.0577,1057.7,0.17,180.1272698178411,159.1511484350129,125000.0,785.4168897250651,-1570.8337794501301,-1571.0,-1469.333281685495,-102.0,8.459624384804359,88.80000000000109,0.2163095880572818,-0.375,0.08333333333333333,-4.5,0.10187432064741957,1.629989130358713,-2.760754606387885,60559.55448843998
1175,05/07/2004,105.795,105.795,105.755,105.78,142215,684156,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105780,105.78,105.41,0.1769180601258594,1176,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00014182385477234938,0.010000000000005116,0.00010000000000010231,105.57991017745434,105.7818979354345,-0.201987757980163,0.00982278925021795,0.09867372807195242,-2.0470267205559973,30.0,-83.99759063285394,-20.0,1.0578,1057.8000000000002,0.17,176.9180601258594,156.31565657104267,125000.0,799.6639795527439,-1599.3279591054877,-1599.0,-1570.8337794501301,-28.0,7.67635020208499,88.79999999999768,0.2170352781879386,-0.37000000000000455,0.08333333333333333,-4.440000000000055,0.09910998562313462,1.585759769970154,-2.7999196877617982,60648.354488439974
1176,06/07/2004,105.795,105.82,105.74,105.77,368127,666433,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105770,105.77,105.4,0.1707088164058874,1177,0.011,,0.88354833,,0.88354833,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-9.45358290792564e-05,-0.010000000000005116,0.00010000000000010231,105.60227368598912,105.78153184511343,-0.1792581591243163,0.009297233074530498,0.09599798159570386,-1.8673117511914286,30.0,-86.33907329342415,-20.0,1.0577,1057.7,0.16,170.7088164058874,150.82948965169842,125000.0,828.750400791351,-1657.500801582702,-1658.0,-1599.3279591054877,-58.0,7.002419066967857,88.79999999999768,0.21206996259729233,-0.36999999999999034,0.08333333333333333,-4.439999999999884,0.0964221607024573,1.5427545712393167,-2.877969109780805,60737.15448843997
