,price,swing_high,swing_low,fib_382,fib_500,fib_618,trend,forecast
2020-12-11,97.77907041470023,102.11153009055836,93.4766455724664,98.81300420464723,97.79408783151237,96.77517145837753,1.0,10.0
2020-12-14,99.1914338069251,102.11153009055836,93.4766455724664,98.81300420464723,97.79408783151237,96.77517145837753,1.0,0.0
2020-12-15,99.51541917569386,102.11153009055836,93.76287546074502,98.92234402196966,97.93720277565168,96.95206152933372,1.0,0.0
2020-12-16,98.50671201222583,102.11153009055836,94.06859019170999,99.03912704919829,98.09006014113417,97.14099323307006,1.0,0.0
2020-12-17,99.24100156986965,102.11153009055836,94.06859019170999,99.03912704919829,98.09006014113417,97.14099323307006,1.0,0.0
2020-12-18,100.93872652747976,102.11153009055836,94.06859019170999,99.03912704919829,98.09006014113417,97.14099323307006,1.0,0.0
2020-12-21,101.76469873592067,102.11153009055836,94.06859019170999,99.03912704919829,98.09006014113417,97.14099323307006,1.0,0.0
2020-12-22,100.54920276315747,102.11153009055836,94.06859019170999,99.03912704919829,98.09006014113417,97.14099323307006,1.0,0.0
2020-12-23,100.16181550486446,102.11153009055836,94.48061840547692,99.19652182685725,98.29607424801765,97.39562666917803,1.0,0.0
2020-12-24,101.17534442421376,102.11153009055836,94.89164716620668,99.35353481345602,98.50158862838252,97.64964244330902,1.0,0.0
2020-12-25,100.60920885171873,102.11153009055836,95.30368531525151,99.51093338639114,98.70760770290494,97.90428201941873,1.0,0.0
2020-12-28,100.96426439423571,102.11153009055836,97.77907041470023,100.45653049438056,99.9453002526293,99.43407001087803,1.0,0.0
2020-12-29,101.58397163697919,102.11153009055836,97.77907041470023,100.45653049438056,99.9453002526293,99.43407001087803,1.0,0.0
2020-12-30,100.84242725971673,102.11153009055836,97.77907041470023,100.45653049438056,99.9453002526293,99.43407001087803,1.0,0.0
2020-12-31,100.79480697486729,102.11153009055836,97.77907041470023,100.45653049438056,99.9453002526293,99.43407001087803,1.0,0.0
2021-01-01,98.20179310281202,102.11153009055836,97.77907041470023,100.45653049438056,99.9453002526293,99.43407001087803,1.0,0.0
2021-01-04,97.3822829897446,102.11153009055836,97.3822829897446,100.3049576980475,99.74690654015149,99.18885538225545,1.0,0.0
2021-01-05,97.18022846863006,102.11153009055836,97.18022846863006,100.22777287098175,99.64587927959421,99.06398568820667,1.0,0.0
2021-01-06,96.18200192305818,102.11153009055836,96.18200192305818,99.84645033057329,99.14676600680826,98.44708168304325,1.0,0.0
2021-01-07,97.48793096620349,102.11153009055836,96.18200192305818,99.84645033057329,99.14676600680826,98.44708168304325,1.0,0.0
2021-01-08,96.34381786383499,102.11153009055836,96.18200192305818,99.84645033057329,99.14676600680826,98.44708168304325,1.0,0.0
2021-01-11,95.9917822744774,102.11153009055836,95.9917822744774,99.77378642481544,99.05165618251789,98.32952594022032,1.0,0.0
2021-01-12,96.09637473630627,102.11153009055836,95.9917822744774,99.77378642481544,99.05165618251789,98.32952594022032,1.0,0.0
2021-01-13,97.24939336755916,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,1.0,0.0
2021-01-14,96.10070364661561,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,1.0,0.0
2021-01-15,97.03123464833958,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,1.0,0.0
2021-01-18,97.03942109715526,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-19,96.25421417631689,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-20,96.6238969557275,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-21,96.78314471218629,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-22,96.30297121045925,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-25,96.35881287845126,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-26,96.05056200096186,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-27,96.14137587716286,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-28,96.67108041677969,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-01-29,97.93989386969598,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-01,96.94964147063449,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-02,98.6560681703595,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-03,97.09439793074151,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-04,96.97296985471304,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-05,97.4436236199007,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-08,97.66841711408873,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-09,97.17025749823225,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-10,97.00375969794644,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-11,96.60935895021936,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-12,96.137867144664,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-15,96.81754882228081,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-16,97.10316121105285,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-17,96.54883353484433,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-18,97.26851343519093,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-19,97.51435305189221,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-22,98.16464274696338,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-23,98.66834582050228,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-24,98.00514981176462,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-25,97.55700497960704,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-02-26,98.15483986370565,101.76469873592067,95.9917822744774,99.55944464764934,98.87824050519905,98.19703636274873,-1.0,0.0
2021-03-01,98.64313607605243,101.58397163697919,95.9917822744774,99.4477553005035,98.7878769557283,98.12799861095309,-1.0,0.0
2021-03-02,98.62641480088111,101.58397163697919,95.9917822744774,99.4477553005035,98.7878769557283,98.12799861095309,-1.0,0.0
2021-03-03,98.72027670752813,101.58397163697919,95.9917822744774,99.4477553005035,98.7878769557283,98.12799861095309,-1.0,0.0
2021-03-04,99.74240862415887,101.58397163697919,95.9917822744774,99.4477553005035,98.7878769557283,98.12799861095309,-1.0,0.0
2021-03-05,99.26915151309021,101.58397163697919,95.9917822744774,99.4477553005035,98.7878769557283,98.12799861095309,-1.0,-10.0
2021-03-08,99.70682941802623,101.58397163697919,95.9917822744774,99.4477553005035,98.7878769557283,98.12799861095309,-1.0,0.0
2021-03-09,99.54507529607912,100.84242725971673,95.9917822744774,98.98948087535531,98.41710476709707,97.84472865883882,-1.0,0.0
2021-03-10,99.37093033349734,100.79480697486729,95.9917822744774,98.96005153931834,98.39329462467234,97.82653771002634,-1.0,0.0
2021-03-11,100.2499518150871,100.2499518150871,95.9917822744774,98.6233310505742,98.12086704478224,97.61840303899031,-1.0,0.0
2021-03-12,100.91028489427752,100.91028489427752,95.9917822744774,99.03141689351388,98.45103358437746,97.87065027524105,1.0,0.0
2021-03-15,101.56109260307804,101.56109260307804,95.9917822744774,99.4336160575526,98.77643743877772,98.11925882000284,1.0,0.0
2021-03-16,102.6054756488015,102.6054756488015,95.9917822744774,100.07904477980969,99.29862896163945,98.51821314346921,1.0,0.0
2021-03-17,102.62227872210771,102.62227872210771,95.9917822744774,100.08942907911293,99.30703049829256,98.52463191747218,1.0,0.0
2021-03-18,103.16784109914367,103.16784109914367,95.9917822744774,100.42658662812116,99.57981168681053,98.73303674549992,1.0,0.0
2021-03-19,102.9196276938689,103.16784109914367,95.9917822744774,100.42658662812116,99.57981168681053,98.73303674549992,1.0,0.0
2021-03-22,103.17896077585966,103.17896077585966,96.05056200096186,100.4559124438487,99.61476138841076,98.77361033297282,1.0,0.0
2021-03-23,103.07484633236551,103.17896077585966,96.05056200096186,100.4559124438487,99.61476138841076,98.77361033297282,1.0,0.0
2021-03-24,103.15244310435969,103.17896077585966,96.05056200096186,100.4559124438487,99.61476138841076,98.77361033297282,1.0,0.0
2021-03-25,103.62856872470923,103.62856872470923,96.05056200096186,100.73377015623774,99.83956536283554,98.94536056943335,1.0,0.0
2021-03-26,102.97399217812244,103.62856872470923,96.05056200096186,100.73377015623774,99.83956536283554,98.94536056943335,1.0,0.0
2021-03-29,104.64790199867082,104.64790199867082,96.05056200096186,101.363718119546,100.34923199981634,99.33474588008669,1.0,0.0
2021-03-30,103.84308809347105,104.64790199867082,96.05056200096186,101.363718119546,100.34923199981634,99.33474588008669,1.0,0.0
2021-03-31,102.87173720324087,104.64790199867082,96.05056200096186,101.363718119546,100.34923199981634,99.33474588008669,1.0,0.0
2021-04-01,103.79822590204091,104.64790199867082,96.05056200096186,101.363718119546,100.34923199981634,99.33474588008669,1.0,0.0
2021-04-02,104.43155605721127,104.64790199867082,96.05056200096186,101.363718119546,100.34923199981634,99.33474588008669,1.0,0.0
2021-04-05,104.930851910853,104.930851910853,96.05056200096186,101.53858116527458,100.49070695590743,99.44283274654028,1.0,0.0
2021-04-06,105.43352831826442,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-07,105.42373089998688,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-08,104.70592740279822,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-09,104.7665710493532,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-12,104.22484168014351,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-13,105.0049374668777,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-14,104.887291561676,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-15,104.226893804242,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-16,103.96978513091959,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-19,104.3001302943401,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-20,103.84915065209691,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-21,103.19137433564377,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-22,103.3863241048373,105.43352831826442,96.137867144664,101.88258574994906,100.78569773146421,99.68880971297936,1.0,0.0
2021-04-23,103.58229736172427,105.43352831826442,96.54883353484433,102.03957491099794,100.99118092655438,99.94278694211081,1.0,0.0
2021-04-26,103.17674282142737,105.43352831826442,96.54883353484433,102.03957491099794,100.99118092655438,99.94278694211081,1.0,0.0
2021-04-27,102.79991217693272,105.43352831826442,96.54883353484433,102.03957491099794,100.99118092655438,99.94278694211081,1.0,0.0
2021-04-28,102.98555212681883,105.43352831826442,97.26851343519093,102.31449263293035,101.35102087672767,100.387549120525,1.0,0.0
2021-04-29,101.82708465362097,105.43352831826442,97.51435305189221,102.40840336651024,101.47394068507832,100.5394780036464,1.0,0.0
2021-04-30,100.70111363411972,105.43352831826442,97.55700497960704,102.4246964028973,101.49526664893574,100.56583689497417,1.0,10.0
2021-05-03,100.12635825711777,105.43352831826442,97.55700497960704,102.4246964028973,101.49526664893574,100.56583689497417,1.0,0.0
2021-05-04,99.95560053574829,105.43352831826442,97.55700497960704,102.4246964028973,101.49526664893574,100.56583689497417,1.0,0.0
2021-05-05,100.20432658822669,105.43352831826442,97.55700497960704,102.4246964028973,101.49526664893574,100.56583689497417,1.0,0.0
2021-05-06,101.38461156178634,105.43352831826442,98.15483986370565,102.65306932862298,101.79418409098503,100.93529885334709,1.0,10.0
2021-05-07,102.07073926034795,105.43352831826442,98.62641480088111,102.833210954624,102.02997155957277,101.22673216452154,1.0,0.0
2021-05-10,101.94278843637721,105.43352831826442,98.62641480088111,102.833210954624,102.02997155957277,101.22673216452154,1.0,10.0
2021-05-11,101.92757547005506,105.43352831826442,98.72027670752813,102.86906620296315,102.07690251289628,101.2847388228294,1.0,10.0
2021-05-12,101.12555197834482,105.43352831826442,99.26915151309021,103.07873637868788,102.35133991567731,101.62394345266675,1.0,0.0
2021-05-13,101.1107414695509,105.43352831826442,99.26915151309021,103.07873637868788,102.35133991567731,101.62394345266675,1.0,0.0
2021-05-14,100.8798145584148,105.43352831826442,99.37093033349734,103.11761588808339,102.40222932588088,101.68684276367837,1.0,0.0
2021-05-17,101.13798940668526,105.43352831826442,99.37093033349734,103.11761588808339,102.40222932588088,101.68684276367837,1.0,0.0
2021-05-18,100.4762046518434,105.43352831826442,99.37093033349734,103.11761588808339,102.40222932588088,101.68684276367837,1.0,0.0
2021-05-19,100.89168186323634,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,0.0
2021-05-20,102.1178729936384,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,10.0
2021-05-21,102.03086487487292,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,0.0
2021-05-24,102.35223425255208,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,10.0
2021-05-25,102.90434944592096,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,0.0
2021-05-26,102.5833730684123,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,10.0
2021-05-27,102.76264705386063,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,0.0
2021-05-28,102.77272097448606,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,0.0
2021-05-31,102.85086185332513,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,0.0
2021-06-01,102.23245402624076,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,10.0
2021-06-02,102.25206216564791,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,10.0
2021-06-03,102.65046079864427,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,10.0
2021-06-04,103.8113756848803,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,0.0
2021-06-07,104.57879234574847,105.43352831826442,99.95560053574829,103.34095990534325,102.69456442700636,102.04816894866946,1.0,0.0
2021-06-08,106.30133831175772,106.30133831175772,99.95560053574829,103.87726648132211,103.128469423753,102.3796723661839,1.0,0.0
2021-06-09,105.68746026144727,106.30133831175772,99.95560053574829,103.87726648132211,103.128469423753,102.3796723661839,1.0,0.0
2021-06-10,106.38531677082382,106.38531677082382,99.95560053574829,103.92916516902497,103.17045865328606,102.41175213754714,1.0,0.0
2021-06-11,106.5319903754145,106.5319903754145,99.95560053574829,104.019809456662,103.24379545558139,102.46778145450078,1.0,0.0
2021-06-14,108.28383272198863,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-15,107.63719409370452,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-16,106.9654166199599,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-17,106.48590250360468,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-18,104.78678592415683,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-21,104.36618190681222,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-22,103.75887577756926,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,10.0
2021-06-23,103.87919080675023,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,10.0
2021-06-24,104.15259558737196,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-25,105.65353225874466,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-28,106.4138713292935,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-29,105.95234840476358,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-06-30,105.2336166676849,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-01,105.6271520048901,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-02,104.57096543927359,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-05,106.03613245195707,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-06,106.9796845485341,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-07,106.60434402685034,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-08,105.23383640357764,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-09,106.31693430290997,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-12,106.22530242670787,108.28383272198863,99.95560053574829,105.10244802684483,104.11971662886846,103.1369852308921,1.0,0.0
2021-07-13,107.21555547628664,108.28383272198863,100.20432658822669,105.19746137889157,104.24407965510767,103.29069793132375,1.0,0.0
2021-07-14,105.94001334925115,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-15,105.46051333088813,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-16,105.46470829066267,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-19,105.50229276567447,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-20,105.14224038849108,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-21,105.64052033436907,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-22,104.786423990863,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-23,104.67252040284596,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-26,104.76875690821548,108.28383272198863,100.4762046518434,105.30131879919315,104.38001868691602,103.45871857463888,1.0,0.0
2021-07-27,105.18030797546248,108.28383272198863,100.89168186323634,105.46003109394526,104.58775729261248,103.71548349127971,1.0,0.0
2021-07-28,105.74959987793359,108.28383272198863,102.03086487487292,105.89519900439043,105.15734879843077,104.41949859247111,1.0,0.0
2021-07-29,104.8498862044633,108.28383272198863,102.03086487487292,105.89519900439043,105.15734879843077,104.41949859247111,1.0,10.0
2021-07-30,103.6225948678748,108.28383272198863,102.23245402624076,105.97220606021294,105.2581433741147,104.54408068801645,1.0,0.0
2021-08-02,104.64473632539361,108.28383272198863,102.23245402624076,105.97220606021294,105.2581433741147,104.54408068801645,1.0,10.0
2021-08-03,104.91058753497728,108.28383272198863,102.23245402624076,105.97220606021294,105.2581433741147,104.54408068801645,1.0,10.0
2021-08-04,104.31179830573204,108.28383272198863,102.23245402624076,105.97220606021294,105.2581433741147,104.54408068801645,1.0,0.0
2021-08-05,105.55271988615006,108.28383272198863,102.23245402624076,105.97220606021294,105.2581433741147,104.54408068801645,1.0,0.0
2021-08-06,105.64525959358434,108.28383272198863,102.23245402624076,105.97220606021294,105.2581433741147,104.54408068801645,1.0,0.0
2021-08-09,106.58869734083541,108.28383272198863,102.23245402624076,105.97220606021294,105.2581433741147,104.54408068801645,1.0,0.0
2021-08-10,106.64271212596348,108.28383272198863,102.25206216564791,105.97969636946648,105.26794744381827,104.55619851817006,1.0,0.0
2021-08-11,108.29131046586907,108.29131046586907,102.65046079864427,106.1365058929892,105.47088563225668,104.80526537152414,1.0,0.0
2021-08-12,109.69558313982364,109.69558313982364,103.6225948678748,107.37570161993918,106.65908900384922,105.94247638775926,1.0,0.0
2021-08-13,109.49641182104038,109.69558313982364,103.6225948678748,107.37570161993918,106.65908900384922,105.94247638775926,1.0,0.0
2021-08-16,110.27366858180386,110.27366858180386,103.6225948678748,107.73295842308296,106.94813172483933,106.1633050265957,1.0,0.0
2021-08-17,110.78996934147199,110.78996934147199,103.6225948678748,108.05203229255785,107.20628210467339,106.36053191678893,1.0,0.0
2021-08-18,111.88487458749786,111.88487458749786,103.6225948678748,108.72868373460184,107.75373472768632,106.77878572077081,1.0,0.0
2021-08-19,111.11293581903378,111.88487458749786,103.6225948678748,108.72868373460184,107.75373472768632,106.77878572077081,1.0,0.0
2021-08-20,111.66177698703254,111.88487458749786,103.6225948678748,108.72868373460184,107.75373472768632,106.77878572077081,1.0,0.0
2021-08-23,112.5085165765122,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-08-24,111.10152498737371,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-08-25,110.15491817724109,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-08-26,108.52353243503302,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-08-27,108.30800696747737,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-08-30,108.88204077211414,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-08-31,110.08392641379096,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-01,110.14320223812678,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-02,111.4460946745838,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-03,110.3420135080119,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-06,108.97930755652777,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-07,108.93486939741048,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-08,109.24212175656193,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-09,109.21596595808666,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-10,107.56201227805475,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,10.0
2021-09-13,107.49071624644452,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,10.0
2021-09-14,106.44714064604064,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-15,106.98287868510467,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-16,107.27615728198215,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,10.0
2021-09-17,106.52425345292026,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-20,106.1131599190509,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-21,105.26578910153975,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-22,105.2156458237212,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-23,105.9797596801222,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-24,105.19117884305376,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-27,105.59441605546803,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-28,105.17020996077008,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-29,104.5359116949602,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,1.0,0.0
2021-09-30,104.45028740699657,112.5085165765122,103.6225948678748,109.11409448381272,108.0655557221935,107.01701696057428,-1.0,0.0
2021-10-01,103.62209354906106,112.5085165765122,103.62209354906106,109.11390298002587,108.06530506278663,107.0167071455474,-1.0,0.0
2021-10-04,103.17917410478331,112.5085165765122,103.17917410478331,108.94470775231177,107.84384534064776,106.74298292898375,-1.0,0.0
2021-10-05,102.22087179071224,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
2021-10-06,103.79265189704535,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
2021-10-07,103.82086273862274,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
2021-10-08,103.26108233222867,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
2021-10-11,103.43226626081605,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
2021-10-12,103.34240382106339,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
2021-10-13,103.1656281414368,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
2021-10-14,103.65696150147154,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
2021-10-15,104.26296766950938,112.5085165765122,102.22087179071224,108.57863626833662,107.36469418361222,106.15075209888782,-1.0,0.0
