<<<<<<< HEAD
,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,exchange_rate,point_value,stdev_lookback,stdev_decay,decay_fast,decay_slow,Daily_Return,returns,sqreturns,emwa_fast_fin,emwa_slow_fin,raw_cross,variance,std_dev,vol_adj_crossover,forecast_scalar,forecast,capped_forecast,1%_move,block_value,price_volatility,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed,abs_forecast,forecast*returns,cum_series,smoothed_forecast,price_diff,distance,net_exp_ret,stdev,stdev_yearly,raw_carry,cum_series_carry
143,20/07/2023,67.855,68.595,67.785,67.935,85984,145766,AD1 Curncy,Future,CME,USD,0.005,5,1000,67935,67.935,68.105,0.8845337754920477,8689,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0005891450033139733,0.04000000000000625,0.0016000000000005003,67.7129020006092,67.29512950120659,0.4177724994026164,0.22295275583997715,0.48103853837990634,0.8684803109739104,30.0,8.100746037821544,8.100746037821544,0.67935,679.35,0.013020295510297309,884.5337754920477,573.6201534065929,125000.0,217.91424038652565,176.52679193960392,177.0,181.77931050222574,-5.0,1.8384668948442184,16.525521917154734,-0.4624925278738857,5.745209046388182,0.1700000000000017,0.08333333333333333,2.0400000000000205,0.4721787329391034,7.554859727025654,0.2700248679273848,3693.727664325339
144,21/07/2023,67.91,67.995,67.34,67.43,64109,144251,AD1 Curncy,Future,CME,USD,0.005,5,1000,67430,67.43,67.6,0.8242376780918508,8690,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.007433576212556026,-0.5049999999999955,0.2550249999999954,67.67961941230224,67.29927936270792,0.38034004959432366,0.22468639065943757,0.4823641844765995,0.7884914797457868,30.0,8.06943366054254,8.06943366054254,0.6743000000000001,674.3000000000001,0.012223604895326274,824.2376780918507,534.5181342425652,125000.0,233.85548963110537,188.70813597318985,189.0,176.52679193960392,12.0,0.905832721195395,16.94581068713906,-0.4610148235978737,2.8307272537356094,0.1699999999999875,0.08333333333333333,2.03999999999985,0.4740109604844993,7.584175367751989,0.26898112201808466,3710.673475012478
145,24/07/2023,67.43,67.675,67.265,67.54,87880,145916,AD1 Curncy,Future,CME,USD,0.005,5,1000,67540,67.54,67.715,0.7639713672555213,8691,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0016313213703098572,0.10999999999999943,0.012099999999999875,67.66319359909022,67.30668615154768,0.3565074475425405,0.2131952344075761,0.4698427634139849,0.7587803310028144,30.0,8.527698169921724,8.527698169921724,0.6754000000000001,675.4000000000001,0.011311391283025189,763.9713672555213,495.4354316652055,125000.0,252.30331141207066,215.15664869939056,215.0,188.70813597318985,26.0,0.4496262820902993,18.419828047031622,-0.458152234002096,1.4050821315321853,0.17499999999999716,0.08333333333333333,2.099999999999966,0.4617306946777267,7.387691114843627,0.28425660566405747,3729.0933030595097
146,25/07/2023,67.525,68.075,67.37,67.97,71963,145055,AD1 Curncy,Future,CME,USD,0.005,5,1000,67970,67.97,68.15,0.7620086941671149,8692,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0063665975718092405,0.4299999999999926,0.18489999999999365,67.69928846978549,67.32709580842314,0.3721926613623481,0.2116657622774365,0.4677758698015227,0.7956645166846025,30.0,8.802980011715839,8.802980011715839,0.6797,679.6999999999999,0.011210956218436294,762.0086941671149,494.162638167374,125000.0,252.95315822250046,222.67415957330655,223.0,215.15664869939056,8.0,0.7926373920578474,21.127152028118314,-0.458851928625069,2.4769918501807733,0.18000000000000682,0.08333333333333333,2.160000000000082,0.46007147518340724,7.361143602934516,0.2934326670571946,3750.220455087628
147,26/07/2023,68.04,68.06,67.41,67.91,88445,140357,AD1 Curncy,Future,CME,USD,0.005,5,1000,67910,67.91,68.11,0.7519010905606377,8693,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0008827423863470019,-0.060000000000002274,0.0036000000000002727,67.72407806157543,67.34503132201013,0.3790467395652968,0.200418964316494,0.4551714631753499,0.8327559397529126,30.0,10.051783060684302,10.051783060684302,0.6790999999999999,679.0999999999999,0.01107202312708935,751.9010905606377,487.60785722857355,125000.0,256.3535393183879,257.68101640670386,258.0,222.67415957330655,35.0,0.8611466405767992,24.124279345640954,-0.46848926402248264,2.6910832518024974,0.20000000000000284,0.08333333333333333,2.400000000000034,0.4476817667903106,7.162908268644969,0.3350594353561434,3774.344734433269
148,27/07/2023,67.705,68.33,67.095,67.15,114687,137879,AD1 Curncy,Future,CME,USD,0.005,5,1000,67150,67.15,67.35,0.7496679820558027,8694,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.011191282579884998,-0.7599999999999909,0.5775999999999861,67.65653946609596,67.33903035825598,0.31750910783998165,0.22080712840749359,0.47665889926291033,0.666113877934446,30.0,9.576481386545542,9.576481386545542,0.6715000000000001,671.5000000000001,0.011164080149751341,749.6679820558027,486.15968636318803,125000.0,257.1171643932198,246.22777389730396,246.0,257.68101640670386,-11.0,0.3619976570668101,22.983555327709627,-0.4656590515137697,-1.1312426783337814,0.19999999999998863,0.08333333333333333,2.3999999999998636,0.4699011900469008,7.518419040750413,0.3192160462181847,3797.328289760979
149,28/07/2023,67.21,67.245,66.335,66.625,116261,144542,AD1 Curncy,Future,CME,USD,0.005,5,1000,66625,66.625,66.825,0.7592250434837866,8695,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.007818317200297908,-0.5250000000000057,0.27562500000000595,67.53518188184938,67.31706019338657,0.21812168846281565,0.22377025660168345,0.4793965722410278,0.4549921736886135,30.0,9.512865005451278,9.512865005451278,0.66625,666.25,0.011395497838405802,759.2250434837866,492.3574406992356,125000.0,253.88059500528243,241.51318277888998,242.0,246.22777389730396,-5.0,2.02111833760512,22.83087601308177,-0.4858323152211981,-6.3159948050159995,0.20000000000000284,0.08333333333333333,2.400000000000034,0.4730436096193283,7.568697753909253,0.3170955001817093,3820.1591657740605
150,31/07/2023,66.605,67.51,66.595,67.29,75699,146193,AD1 Curncy,Future,CME,USD,0.005,5,1000,67290,67.29,67.49,0.7551820972363458,8696,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.009981238273921278,0.6650000000000063,0.4422250000000083,67.50633695457299,67.3162275720516,0.19010938252138487,0.23557862110970101,0.49122537271810873,0.38701051101951073,30.0,9.271384151581875,9.271384151581875,0.6729,672.9000000000001,0.011222798294491689,755.1820972363457,489.7355900577702,125000.0,255.23977129220842,236.64259704119635,237.0,241.51318277888998,-5.0,2.0585233361811834,23.36388806198721,-0.4521813170075062,-6.432885425566198,0.19999999999998863,0.08333333333333333,2.3999999999998636,0.48536442093513715,7.7658307349621944,0.3090461383860625,3843.523053836048
151,01/08/2023,67.29,67.34,66.13,66.19,97713,159438,AD1 Curncy,Future,CME,USD,0.005,5,1000,66190,66.19,66.4,0.7889310806314455,8697,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.016347154109080275,-1.1000000000000085,1.2100000000000188,67.35147378344675,67.28157441598847,0.06989936745827663,0.28825004699566414,0.5419081112411609,0.1289874906987135,30.0,8.800698024843006,8.800698024843006,0.6619,661.9000000000001,0.01191918840657872,788.9310806314454,511.6218057894923,125000.0,244.32109535892508,215.0196181352772,215.0,236.64259704119635,-22.0,3.5056822241207892,22.177759022603716,-0.41854922436032893,-10.955256950377466,0.21000000000000796,0.08333333333333333,2.5200000000000955,0.5368892315884759,8.590227705415614,0.2933566008281002,3865.7008128586517
152,02/08/2023,66.315,66.405,65.38,65.555,107398,170110,AD1 Curncy,Future,CME,USD,0.005,5,1000,65555,65.555,65.765,0.8379526140060927,8698,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00959359419851924,-0.6349999999999909,0.40322499999998845,67.14012392657067,67.22844904934267,-0.08832512277200522,0.2944649093202222,0.5473450425170002,-0.1613700973079735,30.0,8.707330692044927,8.707330692044927,0.6555500000000001,655.5500000000001,0.01278243633599409,837.9526140060926,543.412270182951,125000.0,230.02793064999463,200.29292605762802,200.0,215.0196181352772,-15.0,4.470454816080526,21.94247334395405,-0.41957213370730706,-13.970171300251645,0.20999999999999375,0.08333333333333333,2.519999999999925,0.5426462100855605,8.682339361368967,0.29024435640149754,3887.643286202606
153,03/08/2023,65.49,65.775,65.235,65.57,90474,182543,AD1 Curncy,Future,CME,USD,0.005,5,1000,65570,65.57,65.78,0.8873618671768903,8699,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.00022881549843623006,0.014999999999986358,0.00022499999999959073,66.95540346462117,67.17741984782444,-0.22201638320326822,0.27856004935696693,0.5323578568025455,-0.4170434987787084,30.0,8.952460169909102,8.952460169909102,0.6557,655.6999999999999,0.013533046624628495,887.3618671768902,575.4541708642132,125000.0,217.21973065600662,194.46509868162826,194.0,200.29292605762802,-6.0,5.095376914952417,22.023052017977736,-0.4389993752619522,-15.923052859226303,0.21000000000000796,0.08333333333333333,2.5200000000000955,0.5277878829198023,8.444606126716836,0.2984153389969701,3909.6663382205834
154,04/08/2023,65.61,66.19,65.545,65.82,91661,176188,AD1 Curncy,Future,CME,USD,0.005,5,1000,65820,65.82,66.025,0.929422984071124,8700,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0038127192313557323,0.25,0.0625,66.82182658643043,67.135653083276,-0.3138264968455644,0.26688112777010387,0.521022152080784,-0.6023285105868319,30.0,8.928478292551516,8.928478292551516,0.6581999999999999,658.1999999999999,0.014120677363584383,929.422984071124,602.7308051701239,125000.0,207.3894331064066,185.1672051595116,185.0,194.46509868162826,-9.0,5.207664495845612,21.964056599676546,-0.43979057314950126,-16.273951549517538,0.2050000000000125,0.08333333333333333,2.46000000000015,0.516605388831847,8.265686221309553,0.2976159430850505,3931.63039482026
155,07/08/2023,65.8,66.025,65.64,65.83,50478,175613,AD1 Curncy,Future,CME,USD,0.005,5,1000,65830,65.83,66.035,0.9674849266627816,8701,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0001519295047098801,0.010000000000005116,0.00010000000000010231,66.70514110567392,67.09547914225212,-0.3903380365781999,0.25246052626901716,0.5067501890974515,-0.7702770417775517,30.0,9.179935664784708,9.179935664784708,0.6583,658.3,0.014696717707166667,967.4849266627816,627.4139749408139,125000.0,199.23050010448313,182.89231734220382,183.0,185.1672051595116,-2.0,5.270349797040214,23.13343787525834,-0.4109689731656874,-16.469843115750667,0.2049999999999983,0.08333333333333333,2.4599999999999795,0.5024545016904687,8.039272027047499,0.3059978554928236,3954.7638326955184
156,08/08/2023,65.825,65.855,65.055,65.47,73069,179839,AD1 Curncy,Future,CME,USD,0.005,5,1000,65470,65.47,65.68,1.0260633508640578,8702,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.005468631323104933,-0.35999999999999943,0.1295999999999996,66.55983038735934,67.04546439941359,-0.4856340120542484,0.24581941674096217,0.4999203016281857,-0.9714228657499837,30.0,9.530017999638725,9.530017999638725,0.6547,654.6999999999999,0.015672267463938565,1026.0633508640578,665.4020830353414,125000.0,187.85634007905696,179.02743022996665,179.0,182.89231734220382,-4.0,5.646899864693475,23.44384427911107,-0.4109689731656874,-17.64656207716711,0.21000000000000796,0.08333333333333333,2.5200000000000955,0.49580179178877737,7.932828668620438,0.31766726665462414,3978.2076769746295
157,09/08/2023,65.53,65.8,65.29,65.47,57301,178658,AD1 Curncy,Future,CME,USD,0.005,5,1000,65470,65.47,65.675,1.0763858508854525,8703,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0,0.0,0.0,66.43161504767001,66.99698857173932,-0.5653735240693152,0.23253188070091016,0.48622124814045153,-1.1627906559649146,30.0,9.565223608447088,9.565223608447088,0.6547,654.6999999999999,0.016440901953344318,1076.3858508854526,698.036224299216,125000.0,179.07380111324747,171.28809500627932,171.0,179.02743022996665,-8.0,5.897933243128984,23.53045007677964,-0.409617682518873,-18.431041384778073,0.2049999999999983,0.08333333333333333,2.4599999999999795,0.4822155956632989,7.715449530612783,0.31884078694823625,4001.7381270514093
158,10/08/2023,65.385,66.255,65.215,65.455,85399,181466,AD1 Curncy,Future,CME,USD,0.005,5,1000,65455,65.455,65.66,1.11764998992816,8704,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00022911257064306412,-0.015000000000000568,0.00022500000000001704,66.31671915970882,66.94954276953196,-0.6328236098231343,0.21997475201437447,0.47291044163899626,-1.3381468331084352,30.0,9.834447376244148,9.834447376244148,0.65455,654.55,0.017075089602446872,1117.64998992816,724.7960184684117,125000.0,172.4623160377471,169.6071571458411,170.0,171.28809500627932,-2.0,6.0652888287526565,24.1927405455604,-0.36791911139460853,-18.95402758985205,0.2049999999999983,0.08333333333333333,2.4599999999999795,0.4690146607669897,7.5042345722718355,0.3278149125414716,4025.9308675969696
159,11/08/2023,65.235,65.41,64.92,65.005,77544,185819,AD1 Curncy,Future,CME,USD,0.005,5,1000,65005,65.005,65.21,1.1903063331147663,8705,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.006874952257276079,-0.45000000000000284,0.20250000000000257,66.16239925856661,66.88971068431559,-0.7273114257489794,0.21903017082440843,0.47170048912738916,-1.5418924561525291,30.0,9.855630394531488,9.855630394531488,0.65005,650.0500000000001,0.018310996586643587,1190.3063331147664,771.913657024926,125000.0,161.9352098028285,159.597357567759,160.0,169.6071571458411,-10.0,6.176859219168447,24.24485077054726,-0.3546161302287972,-19.302685059901396,0.2049999999999983,0.08333333333333333,2.4599999999999795,0.4680065927146843,7.488105483434949,0.3285210131510496,4050.1757183675168
160,14/08/2023,65.035,65.105,64.61,64.865,81635,192602,AD1 Curncy,Future,CME,USD,0.005,5,1000,64865,64.865,65.07,1.2627334767558136,8706,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.002153680486116416,-0.14000000000000057,0.01960000000000016,66.00976405167641,66.82741189402896,-0.8176478423525424,0.20825016159065662,0.45992794090430805,-1.7777737980973438,30.0,10.107498967304915,10.107498967304915,0.64865,648.65,0.019467100543525996,1262.7334767558136,818.8826596761451,125000.0,152.64702277300083,154.28796250402758,154.0,159.597357567759,-5.0,6.251239479445632,24.864447459569885,-0.3377508421858934,-19.5351233732676,0.2049999999999983,0.08333333333333333,2.4599999999999795,0.45634434541325986,7.301509526612158,0.33691663224349716,4075.0401658270866
161,15/08/2023,64.94,65.29,64.58,64.69,89856,201105,AD1 Curncy,Future,CME,USD,0.005,5,1000,64690,64.69,64.895,1.336949263554853,8707,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.002697911046018575,-0.17499999999999716,0.030624999999999004,65.85449769265566,66.76164537421269,-0.907147681557035,0.19864880150467512,0.44917130539552624,-2.0196029235621564,30.0,10.348881273339481,10.348881273339481,0.6469,646.9,0.020667015977042093,1336.949263554853,867.0115974153221,125000.0,144.17338865205699,149.20332819351674,149.0,154.28796250402758,-5.0,6.3008263196304215,24.837315056015107,-0.30219972753656493,-19.690082248845066,0.2049999999999983,0.08333333333333333,2.4599999999999795,0.4457003494554106,7.1312055912865695,0.34496270911131605,4099.877480883102
162,16/08/2023,64.62,64.87,64.22,64.325,77283,207574,AD1 Curncy,Future,CME,USD,0.005,5,1000,64325,64.325,64.525,1.3968476414125943,8708,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.005642294017622396,-0.3649999999999949,0.13322499999999626,65.67455678763734,66.68667167039077,-1.0121148827534228,0.1951123798017195,0.44502870103846026,-2.2742687839945717,30.0,10.187558151243378,10.187558151243378,0.64325,643.25,0.021715470523320547,1396.8476414125944,905.8556954560675,125000.0,137.99107366330216,140.57920872973995,141.0,149.20332819351674,-9.0,6.3338842130869555,25.061393052058502,-0.2721673189086352,-19.793388165896737,0.20000000000000284,0.08333333333333333,2.400000000000034,0.4417152700572163,7.0674443209154605,0.3395852717081126,4124.938873935161
163,17/08/2023,64.305,64.56,63.71,64.02,96313,213639,AD1 Curncy,Future,CME,USD,0.005,5,1000,64020,64.02,64.225,1.3980798737268263,8709,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0047415468324913945,-0.3050000000000068,0.09302500000000416,65.4799030479153,66.60462023437874,-1.1247171864634424,0.18959414305568084,0.4386040221830116,-2.5643111544338364,30.0,10.59312069838599,10.59312069838599,0.6402,640.2,0.02183817359773237,1398.0798737268262,906.6547981118467,125000.0,137.8694518137649,146.04677436835226,146.0,140.57920872973995,5.0,6.355922808724645,26.694664159933705,-0.2815989444448552,-19.862258777264515,0.2049999999999983,0.08333333333333333,2.4599999999999795,0.4354240956305483,6.966785530088773,0.353104023279533,4151.633538095094
164,18/08/2023,64.09,64.35,63.85,64.115,70185,215250,AD1 Curncy,Future,CME,USD,0.005,5,1000,64115,64.115,64.325,1.402214706569611,8710,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0014839112777256247,0.09499999999999886,0.009024999999999783,65.3193262187488,66.52801653485939,-1.2086903161105909,0.17983364883645483,0.42715659795813,-2.8296187437775853,30.0,11.142081600007412,11.142081600007412,0.64115,641.15,0.021870306583008828,1402.2147065696108,909.3362372103926,125000.0,137.46290413265342,153.16228948200205,153.0,146.04677436835226,7.0,6.267999172061165,28.07804563201784,-0.29137512657393827,-19.58749741269114,0.21000000000000796,0.08333333333333333,2.5200000000000955,0.42406797666937174,6.785087626709948,0.37140272000024704,4179.711583727112
165,21/08/2023,64.12,64.265,63.93,64.215,59639,219614,AD1 Curncy,Future,CME,USD,0.005,5,1000,64215,64.215,64.425,1.3895047978759112,8711,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0015596974187008783,0.10000000000000853,0.010000000000001705,65.1894054871313,66.45684679532525,-1.267441308193952,0.17065345160205198,0.41610148746691805,-3.0459908132261106,30.0,11.437846780626947,11.437846780626947,0.64215,642.15,0.021638321231424295,1389.5047978759112,901.0938614225283,125000.0,138.72028803155584,158.66613998693737,159.0,153.16228948200205,6.0,6.101366536648372,29.50964469401799,-0.29802615293172596,-19.06677042702616,0.20999999999999375,0.08333333333333333,2.519999999999925,0.4131022289967121,6.609635663947394,0.38126155935423156,4209.22122842113
166,22/08/2023,64.205,64.635,64.09,64.285,69484,223093,AD1 Curncy,Future,CME,USD,0.005,5,1000,64285,64.285,64.5,1.3589602336542397,8712,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.001090087985673005,0.06999999999999318,0.004899999999999045,65.08300484158644,66.39002074008447,-1.3070158984980225,0.16169380556950858,0.4050263813738811,-3.2269895458772897,30.0,12.030239868788817,12.030239868788817,0.64285,642.85,0.021139616297024807,1358.9602336542396,881.2857115247743,125000.0,141.83822381929772,170.63478551091072,171.0,158.66613998693737,12.0,5.910251212949821,31.03801886147359,-0.34169682767935283,-18.46953504046819,0.2150000000000034,0.08333333333333333,2.580000000000041,0.40211168295575367,6.433786927292059,0.4010079956262939,4240.259247282604
167,23/08/2023,64.285,64.875,64.16,64.76,78373,222938,AD1 Curncy,Future,CME,USD,0.005,5,1000,64760,64.76,64.975,1.3154711766715537,8713,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.007388970988566612,0.4750000000000085,0.2256250000000081,65.04500427198803,66.33986625577418,-1.2948619837861486,0.16514954580899505,0.4091148301205426,-3.1650331116196084,30.0,11.903708580861938,11.903708580861938,0.6476000000000001,647.6,0.020313020022723186,1315.4711766715536,853.0830580715025,125000.0,146.52735020031653,174.421887591047,174.0,170.63478551091072,4.0,5.107955446757568,30.711568138624287,-0.30304799863501625,-15.962360771117401,0.2149999999999892,0.08333333333333333,2.5799999999998704,0.4063859567074077,6.502175307318523,0.3967902860287313,4270.970815421228
168,24/08/2023,64.85,64.93,64.175,64.27,72238,223850,AD1 Curncy,Future,CME,USD,0.005,5,1000,64270,64.27,64.485,1.2734500382767449,8714,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.007566399011735725,-0.4900000000000091,0.24010000000000892,64.95382729881297,66.27617806328882,-1.322350764475857,0.169200921711212,0.41389132428758474,-3.194922644856035,30.0,11.76033290755595,11.76033290755595,0.6426999999999999,642.6999999999999,0.0198140662560564,1273.4500382767449,825.832349822469,125000.0,151.3624406053741,178.00726912193642,178.0,174.421887591047,4.0,5.212439207114629,30.341658901494835,-0.3006149322554697,-16.288872522233216,0.2150000000000034,0.08333333333333333,2.580000000000041,0.41134039640085435,6.5814463424136695,0.3920110969185317,4301.312474322723
169,25/08/2023,64.225,64.465,63.85,64.24,91351,219823,AD1 Curncy,Future,CME,USD,0.005,5,1000,64240,64.24,64.455,1.2496598870574471,8715,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.00046678076863237994,-0.030000000000001137,0.0009000000000000682,64.86984761659967,66.21352643057224,-1.3436788139725735,0.16010357459168703,0.40261009879852244,-3.3374195480501063,30.0,12.089837508128713,12.089837508128713,0.6424,642.4,0.019452987033895506,1249.6598870574471,810.4044367567544,125000.0,154.24397292326174,186.47845692504396,186.0,178.00726912193642,8.0,5.321238778239521,31.191780770972574,-0.30434245007957855,-16.628871181998502,0.2150000000000034,0.08333333333333333,2.580000000000041,0.4001294472938564,6.402071156701703,0.40299458360429047,4332.504255093695
170,28/08/2023,64.105,64.45,64.07,64.285,69865,217018,AD1 Curncy,Future,CME,USD,0.005,5,1000,64285,64.285,64.5,1.2018384181413444,8716,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0007004981320049009,0.045000000000001705,0.0020250000000001534,64.80104201464677,66.1541871557854,-1.3531451411386257,0.1515587867759202,0.39171732802958065,-3.454391838995804,30.0,12.42597335372708,12.42597335372708,0.64285,642.85,0.018695472009665464,1201.8384181413444,779.3922141646618,125000.0,160.38138145115124,199.2894772345944,199.0,186.47845692504396,13.0,5.159781305308667,31.31345285139343,-0.34567849071478096,-16.124316579089584,0.2150000000000034,0.08333333333333333,2.580000000000041,0.3893055185531284,6.228888296850054,0.4141991117909027,4363.817707945089
171,29/08/2023,64.32,64.915,64.055,64.8,101088,219102,AD1 Curncy,Future,CME,USD,0.005,5,1000,64800,64.8,65.01,1.0823486422223407,8717,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.008011200124445894,0.5150000000000006,0.2652250000000006,64.80091942468832,66.1125198586843,-1.3116004339959773,0.1577029064096543,0.39935543600103,-3.28429342825471,30.0,11.898219160510717,11.898219160510717,0.648,648.0,0.016702911145406493,1082.3486422223407,701.9030944811878,125000.0,178.08726159327426,211.892126813198,212.0,199.2894772345944,13.0,3.7345135037232735,30.697405434118135,-0.34913637358859906,-11.67035469913523,0.21000000000000796,0.08333333333333333,2.5200000000000955,0.39711825242571547,6.3538920388114475,0.3966073053503572,4394.515113379207
172,30/08/2023,64.84,65.265,64.53,64.86,97806,220812,AD1 Curncy,Future,CME,USD,0.005,5,1000,64860,64.86,65.075,0.9366190527569176,8718,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0009259259259259967,0.060000000000002274,0.0036000000000002727,64.80787008060733,66.07398078610939,-1.266110705502058,0.14937301957670002,0.38866252815246566,-3.257609400938658,30.0,12.516557472218278,12.516557472218278,0.6486,648.5999999999999,0.014440626777010756,936.6190527569175,607.397455712861,125000.0,205.79605466620868,257.5858145785375,258.0,211.892126813198,46.0,2.6428985052446077,31.54172482998912,-0.3458765542790159,-8.259057828889398,0.2150000000000034,0.08333333333333333,2.580000000000041,0.3864880587763353,6.183808940421365,0.41721858240727594,4426.056838209196
173,31/08/2023,64.785,65.11,64.64,64.78,121509,221059,AD1 Curncy,Future,CME,USD,0.005,5,1000,64780,64.78,64.99,0.8427159960433328,8719,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0012334258402713072,-0.0799999999999983,0.006399999999999727,64.8045912475947,66.03416599269063,-1.2295747450959311,0.14164474824822973,0.3784695220563329,-3.24880782583311,30.0,12.554562250035907,12.554562250035907,0.6478,647.8000000000001,0.0130088915721416,842.7159960433328,546.5013234341013,125000.0,228.72771691480241,287.1576360315478,287.0,257.5858145785375,30.0,2.1037371250433567,31.637496870089546,-0.3458765542790159,-6.574178515760489,0.20999999999999375,0.08333333333333333,2.519999999999925,0.37635720831177094,6.021715332988335,0.41848540833453024,4457.694335079285
174,01/09/2023,64.885,65.255,64.415,64.78,127812,220655,AD1 Curncy,Future,CME,USD,0.005,5,1000,64780,64.78,64.99,0.7794202973924528,8720,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,0.0,0.0,0.0,64.80169815964238,65.99557626983861,-1.1938781101962235,0.13398827536994704,0.3680985205002029,-3.2433656852895862,30.0,12.908281098062577,12.908281098062577,0.6478,647.8000000000001,0.012031804529059166,779.4202973924528,505.4540628590056,125000.0,247.30239439161113,319.2248823030851,319.0,287.1576360315478,32.0,1.744296204909189,31.754371501233678,-0.3395488357215344,-5.450925640341215,0.20999999999999375,0.08333333333333333,2.519999999999925,0.366044089379882,5.856705430078112,0.4302760366020859,4489.448706580519
175,04/09/2023,64.885,65.255,64.415,64.545,127812,220655,AD1 Curncy,Future,CME,USD,0.005,5,1000,64545,64.545,64.75,0.6201259952520828,8721,0.002,0.75,0.6485,0.6485,1000,36,0.05405405405405406,0.11764705882352941,0.03076923076923077,-0.0036276628589070326,-0.23499999999999943,0.05522499999999973,64.77149837615505,65.95094315384357,-1.1794447776885164,0.12973080102562556,0.3621567611827986,-3.2567244467187835,30.0,12.806039272211873,12.806039272211873,0.6454500000000001,645.45,0.009607653501465377,620.1259952520828,402.1517079209757,125000.0,310.8279724739176,398.047522240298,398.0,319.2248823030851,79.0,1.7513698837325697,32.27121896597405,-0.3208263131438679,-5.47303088666428,0.2049999999999983,0.08333333333333333,2.4599999999999795,0.3601816222763532,5.762905956421651,0.42686797574039576,4521.719925546493
